t	X1	Y1	X2	Y2
s	m	m	m	m
 0.00000000	0 0		-0.02222222	-0.01814815
 0.00508102	0 0		-0.02222222	-0.01814815
 0.01524305	0 0		-0.02222222	-0.01814815
 0.02032407	0 0		-0.02222222	-0.01814815
 0.02540509	0 0		-0.02185185	-0.01814815
 0.03048610	0 0		-0.02222222	-0.01814815
 0.03556712	0 0		-0.02222222	-0.01814815
 0.04064814	0 0		-0.02222222	-0.01814815
 0.04572916	0 0		-0.02222222	-0.01814815
 0.05081017	0 0		-0.02222222	-0.01814815
 0.05589119	0 0		-0.02185185	-0.01814815
 0.06097221	0 0		-0.02222222	-0.01814815
 0.06605323	0 0		-0.02222222	-0.01814815
 0.07621526	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.08129627	 0.00000000	-0.00111111	-0.02222222	-0.01814815
 0.08637729	 0.00000000	-0.00111111	-0.02222222	-0.01814815
 0.09145831	 0.00000000	-0.00111111	-0.02222222	-0.01814815
 0.09653933	 0.00000000	-0.00111111	-0.02222222	-0.01814815
 0.11686340	 0.00000000	-0.00111111	-0.02222222	-0.01851852
 0.12194441	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.12702543	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.13210645	 0.00000000	-0.00111111	-0.02222222	-0.01814815
 0.13718747	 0.00000000	-0.00111111	-0.02222222	-0.01814815
 0.14226848	 0.00000000	-0.00111111	-0.02222222	-0.01814815
 0.14734951	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.18291663	 0.00000000	-0.00111111	-0.02222222	-0.01814815
 0.18799764	 0.00000000	-0.00111111	-0.02222222	-0.01814815
 0.19307865	 0.00000000	-0.00111111	-0.02222222	-0.01814815
 0.19815968	 0.00000000	-0.00111111	-0.02222222	-0.01814815
 0.20324069	 0.00000000	-0.00111111	-0.02222222	-0.01814815
 0.20832171	 0.00000000	-0.00111111	-0.02222222	-0.01814815
 0.22356476	 0.00000000	-0.00111111	-0.02222222	-0.01814815
 0.22864577	 0.00000000	-0.00111111	-0.02222222	-0.01814815
 0.23372680	 0.00000000	-0.00111111	-0.02222222	-0.01814815
 0.23880781	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.24388883	 0.00000000	-0.00111111	-0.02222222	-0.01814815
 0.24896985	 0.00000000	-0.00111111	-0.02222222	-0.01814815
 0.26929390	 0.00000000	-0.00111111	-0.02222222	-0.01814815
 0.27437493	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.27945596	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.28453696	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.29978001	 0.00000000	-0.00111111	-0.02185185	-0.01777778
 0.31502306	 0.00000000	-0.00111111	-0.02185185	-0.01777778
 0.32010409	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.32518509	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.33534715	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.34042814	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.34550917	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.35059020	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.35567120	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.36075222	 0.00000000	-0.00111111	-0.02222222	-0.01851852
 0.36583325	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.37091425	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.37599528	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.38107631	 0.00000000	-0.00111111	-0.02148148	-0.01777778
 0.38615730	 0.00000000	-0.00111111	-0.02148148	-0.01777778
 0.40648139	 0.00000000	-0.00111111	-0.02185185	-0.01777778
 0.41156238	 0.00000000	-0.00111111	-0.02185185	-0.01777778
 0.41664341	 0.00000000	-0.00111111	-0.02185185	-0.01777778
 0.42172444	 0.00000000	-0.00111111	-0.02185185	-0.01777778
 0.43696749	 0.00000000	-0.00111111	-0.02185185	-0.01777778
 0.44204849	 0.00000000	-0.00111111	-0.02185185	-0.01777778
 0.44712952	 0.00000000	-0.00111111	-0.02185185	-0.01777778
 0.47253460	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.47761562	 0.00000000	-0.00111111	-0.02185185	-0.01777778
 0.48777765	 0.00000000	-0.00111111	-0.02222222	-0.01777778
 0.49285868	 0.00000000	-0.00111111	-0.02222222	-0.01777778
 0.49793971	 0.00000000	-0.00111111	-0.02222222	-0.01777778
 0.51318276	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.51826376	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.52334476	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.52842581	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.53350681	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.53858781	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.54366887	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.54874986	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.55383086	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.55891192	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.56399292	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.56907392	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.57415497	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.57923597	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.58431697	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.58939803	 0.00000000	-0.00111111	-0.02148148	-0.01814815
 0.59447902	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.59956002	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.60464108	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.60972208	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.61480308	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.61988413	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.62496513	 0.00000000	-0.00111111	-0.02185185	-0.01777778
 0.63004613	 0.00000000	-0.00111111	-0.02185185	-0.01777778
 0.63512719	 0.00000000	-0.00111111	-0.02185185	-0.01777778
 0.64020818	 0.00000000	-0.00111111	-0.02185185	-0.01777778
 0.64528918	 0.00000000	-0.00111111	-0.02185185	-0.01777778
 0.65037018	 0.00000000	-0.00111111	-0.02185185	-0.01777778
 0.65545124	 0.00000000	-0.00111111	-0.02148148	-0.01777778
 0.66053224	 0.00000000	-0.00111111	-0.02148148	-0.01777778
 0.66561323	 0.00000000	-0.00111111	-0.02148148	-0.01777778
 0.67069429	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 0.67577529	 0.00000000	-0.00111111	-0.02111111	-0.01777778
 0.68085629	 0.00000000	-0.00111111	-0.02111111	-0.01777778
 0.68593735	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 0.69101834	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.69609934	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.70118040	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.70626140	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.71134239	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.71642345	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.72150445	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.72658545	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.73166651	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.73674750	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.74182850	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.74690956	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.75199056	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.75707155	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.76215261	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.76723361	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.77231461	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.77739567	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.78247666	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.78755766	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.79263872	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.79771972	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.80280071	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.80788177	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.81296277	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.81804377	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.82312477	 0.00000000	-0.00111111	-0.02148148	-0.01814815
 0.82820582	 0.00000000	-0.00111111	-0.02148148	-0.01814815
 0.83328682	 0.00000000	-0.00111111	-0.02148148	-0.01814815
 0.83836782	 0.00000000	-0.00111111	-0.02148148	-0.01814815
 0.84344888	 0.00000000	-0.00111111	-0.02148148	-0.01814815
 0.84852988	 0.00000000	-0.00111111	-0.02148148	-0.01814815
 0.85361087	 0.00000000	-0.00111111	-0.02148148	-0.01814815
 0.85869193	 0.00000000	-0.00111111	-0.02148148	-0.01814815
 0.86377293	 0.00000000	-0.00111111	-0.02148148	-0.01814815
 0.86885393	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.87393498	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 0.87901598	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.88409698	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 0.88917804	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.89425904	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.89934003	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.90442109	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.90950209	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.91458309	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.91966414	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.92474514	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.92982614	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.93490720	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.93998820	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.94506919	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.95015025	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.95523125	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 0.96031225	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 0.96539330	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 0.97047430	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.97555530	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.98063636	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 0.98571736	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 0.99079835	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 0.99587941	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.00096035	 0.00000000	-0.00111111	-0.02185185	-0.01851852
 1.00604141	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.01112247	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.01620340	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.02128446	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.02636552	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.03144646	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 1.03652751	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.04160857	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.04668951	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.05177057	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.05685163	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.06193256	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.06701362	 0.00000000	-0.00111111	-0.02185185	-0.01851852
 1.07209468	 0.00000000	-0.00111111	-0.02185185	-0.01851852
 1.07717562	 0.00000000	-0.00148148	-0.02185185	-0.01851852
 1.08225667	 0.00000000	-0.00111111	-0.02111111	-0.01814815
 1.08733773	 0.00000000	-0.00148148	-0.02185185	-0.01851852
 1.09241867	 0.00000000	-0.00148148	-0.02185185	-0.01851852
 1.09749973	 0.00000000	-0.00111111	-0.02185185	-0.01851852
 1.10258079	 0.00000000	-0.00111111	-0.02185185	-0.01851852
 1.10766172	 0.00000000	-0.00148148	-0.02185185	-0.01851852
 1.11274278	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 1.11782384	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 1.12290478	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.12798584	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.13306689	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.13814783	 0.00000000	-0.00111111	-0.02185185	-0.01814815
 1.14322889	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.14830995	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.15339088	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.15847194	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.16355300	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.16863394	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.17371500	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.17879605	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.18387699	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.18895805	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.19403911	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.19912004	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.20420110	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.20928216	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.21436310	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.21944416	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.22452521	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.22960615	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.23468721	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.23976827	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.24484921	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.24993026	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.25501132	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.26009226	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.26517332	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.27025437	 0.00000000	-0.00148148	-0.02185185	-0.01814815
 1.27533531	 0.00000000	-0.00148148	-0.02185185	-0.01814815
