t	X1	Y1	X2	Y2
s	m	m	m	m
 0.00000000	 0.00077670	-0.00058252	 0.03572816	-0.00912621
 0.00507601	 0.00038835	-0.00058252	 0.03572816	-0.00912621
 0.01015203	 0.00038835	-0.00058252	 0.03572816	-0.00912621
 0.01522804	 0.00038835	-0.00058252	 0.03572816	-0.00912621
 0.02030405	 0.00038835	-0.00058252	 0.03572816	-0.00912621
 0.02538007	 0.00038835	-0.00058252	 0.03533981	-0.00912621
 0.03045608	 0.00077670	-0.00058252	 0.03533981	-0.00912621
 0.03553209	 0.00038835	-0.00058252	 0.03572816	-0.00912621
 0.04060811	 0.00038835	-0.00058252	 0.03533981	-0.00912621
 0.04568412	 0.00038835	-0.00058252	 0.03533981	-0.00873786
 0.05076014	 0.00038835	-0.00058252	 0.03533981	-0.00912621
 0.05583614	 0.00038835	-0.00058252	 0.03533981	-0.00873786
 0.06091216	 0.00038835	-0.00058252	 0.03533981	-0.00912621
 0.06598818	 0.00038835	-0.00058252	 0.03572816	-0.00912621
 0.07106419	 0.00038835	-0.00058252	 0.03533981	-0.00873786
 0.07614020	 0.00038835	-0.00058252	 0.03533981	-0.00873786
 0.08121622	 0.00038835	-0.00058252	 0.03572816	-0.00873786
 0.08629223	 0.00038835	-0.00058252	 0.03572816	-0.00873786
 0.09136824	 0.00038835	-0.00058252	 0.03533981	-0.00873786
 0.09644426	-0.00038835	-0.00058252	 0.03533981	-0.00873786
 0.10152027	 0.00000000	-0.00058252	 0.03533981	-0.00873786
 0.10659628	 0.00000000	-0.00058252	 0.03533981	-0.00873786
 0.11167229	 0.00000000	-0.00058252	 0.03533981	-0.00873786
 0.11674830	-0.00038835	-0.00058252	 0.03533981	-0.00873786
 0.12182432	 0.00000000	-0.00058252	 0.03533981	-0.00873786
 0.12690033	 0.00038835	-0.00058252	 0.03533981	-0.00873786
 0.13197635	 0.00000000	-0.00058252	 0.03533981	-0.00873786
 0.13705236	 0.00000000	-0.00097087	 0.03572816	-0.00873786
 0.14212838	 0.00000000	-0.00097087	 0.03572816	-0.00912621
 0.14720438	 0.00000000	-0.00097087	 0.03572816	-0.00873786
 0.15228041	 0.00000000	-0.00097087	 0.03611651	-0.00873786
 0.15735641	 0.00000000	-0.00097087	 0.03611651	-0.00873786
 0.16243243	 0.00000000	-0.00058252	 0.03611651	-0.00912621
 0.16750844	 0.00000000	-0.00097087	 0.03611651	-0.00873786
 0.17258446	-0.00038835	-0.00097087	 0.03650485	-0.00912621
 0.17766047	-0.00038835	-0.00097087	 0.03650485	-0.00912621
 0.18273649	 0.00000000	-0.00058252	 0.03689320	-0.00912621
 0.18781249	 0.00000000	-0.00058252	 0.03650485	-0.00912621
 0.19288851	 0.00000000	-0.00097087	 0.03689320	-0.00912621
 0.19796452	 0.00000000	-0.00058252	 0.03689320	-0.00912621
 0.20304054	 0.00000000	-0.00058252	 0.03689320	-0.00912621
 0.20811655	 0.00000000	-0.00058252	 0.03689320	-0.00912621
 0.21319257	 0.00077670	-0.00058252	 0.03689320	-0.00912621
 0.21826857	 0.00077670	-0.00058252	 0.03689320	-0.00912621
 0.22334458	 0.00038835	-0.00058252	 0.03689320	-0.00912621
 0.22842060	 0.00038835	-0.00058252	 0.03689320	-0.00912621
 0.23349661	 0.00038835	-0.00058252	 0.03689320	-0.00912621
 0.23857263	 0.00000000	-0.00058252	 0.03689320	-0.00912621
 0.24364863	 0.00038835	-0.00058252	 0.03689320	-0.00912621
 0.24872465	 0.00038835	-0.00058252	 0.03689320	-0.00912621
 0.25380066	 0.00077670	-0.00019417	 0.03689320	-0.00912621
 0.25887668	 0.00077670	-0.00019417	 0.03689320	-0.00912621
 0.26395270	 0.00077670	-0.00019417	 0.03689320	-0.00912621
 0.26902869	 0.00077670	-0.00019417	 0.03689320	-0.00912621
 0.27410471	 0.00077670	-0.00019417	 0.03689320	-0.00912621
 0.27918074	 0.00077670	-0.00019417	 0.03689320	-0.00912621
 0.28425676	 0.00077670	-0.00019417	 0.03689320	-0.00912621
 0.28933275	 0.00077670	-0.00019417	 0.03689320	-0.00912621
 0.29440877	 0.00077670	 0.00019417	 0.03689320	-0.00912621
 0.29948479	 0.00077670	 0.00019417	 0.03689320	-0.00912621
 0.30456081	 0.00077670	-0.00019417	 0.03689320	-0.00912621
 0.30963680	 0.00077670	 0.00019417	 0.03689320	-0.00912621
 0.31471282	 0.00077670	 0.00019417	 0.03689320	-0.00912621
 0.31978884	 0.00077670	 0.00019417	 0.03650485	-0.00912621
 0.32486486	 0.00116505	 0.00019417	 0.03689320	-0.00912621
 0.32994086	 0.00116505	 0.00019417	 0.03689320	-0.00912621
 0.33501688	 0.00116505	 0.00019417	 0.03611651	-0.00873786
 0.34009290	 0.00116505	 0.00019417	 0.03572816	-0.00873786
 0.34516892	 0.00116505	 0.00019417	 0.03611651	-0.00912621
 0.35024491	 0.00116505	 0.00019417	 0.03689320	-0.00912621
 0.35532093	 0.00116505	 0.00019417	 0.03689320	-0.00873786
 0.36039695	 0.00155340	 0.00058252	 0.03689320	-0.00886731
 0.36547297	 0.00155340	 0.00058252	 0.03689320	-0.00899676
 0.37054896	 0.00155340	 0.00058252	 0.03689320	-0.00912621
 0.37562498	 0.00194175	 0.00058252	 0.03689320	-0.00912621
 0.38070101	 0.00194175	 0.00058252	 0.03689320	-0.00912621
 0.38577703	 0.00194175	 0.00097087	 0.03689320	-0.00912621
 0.39085302	 0.00194175	 0.00097087	 0.03689320	-0.00912621
 0.39592904	 0.00233010	 0.00097087	 0.03650485	-0.00912621
 0.40100506	 0.00271845	 0.00135922	 0.03650485	-0.00912621
 0.40608108	 0.00310680	 0.00174757	 0.03611651	-0.00912621
 0.41115707	 0.00310680	 0.00174757	 0.03611651	-0.00912621
 0.41623309	 0.00349515	 0.00213592	 0.03572816	-0.00873786
 0.42130911	 0.00388350	 0.00213592	 0.03650485	-0.00912621
 0.42638513	 0.00388350	 0.00252427	 0.03650485	-0.00912621
 0.43146113	 0.00427184	 0.00291262	 0.03611651	-0.00912621
 0.43653715	 0.00466019	 0.00291262	 0.03572816	-0.00912621
 0.44161317	 0.00504854	 0.00330097	 0.03572816	-0.00912621
 0.44668916	 0.00543689	 0.00368932	 0.03611651	-0.00912621
 0.45176518	 0.00582524	 0.00407767	 0.03572816	-0.00912621
 0.45684120	 0.00660194	 0.00446602	 0.03572816	-0.00912621
 0.46191722	 0.00699029	 0.00485437	 0.03572816	-0.00912621
 0.46699321	 0.00737864	 0.00563107	 0.03572816	-0.00912621
 0.47206923	 0.00815534	 0.00601942	 0.03611651	-0.00912621
 0.47714525	 0.00893204	 0.00640777	 0.03650485	-0.00912621
 0.48222128	 0.00970874	 0.00718447	 0.03572816	-0.00912621
 0.48729727	 0.01048544	 0.00757282	 0.03650485	-0.00951456
 0.49237329	 0.01126214	 0.00834951	 0.03650485	-0.00912621
 0.49744931	 0.01242718	 0.00912621	 0.03611651	-0.00951456
 0.50252533	 0.01320388	 0.00990291	 0.03572816	-0.00912621
 0.50760132	 0.01475728	 0.01145631	 0.03572816	-0.00951456
 0.51267737	 0.01553398	 0.01184466	 0.03572816	-0.00951456
 0.51775336	 0.01631068	 0.01262136	 0.03572816	-0.00951456
 0.52282935	 0.01786408	 0.01339806	 0.03572816	-0.00951456
 0.52790540	 0.01902913	 0.01456311	 0.03572816	-0.00951456
 0.53298140	 0.02058253	 0.01572816	 0.03572816	-0.00951456
 0.53805739	 0.02213592	 0.01689320	 0.03572816	-0.00951456
 0.54313344	 0.02368932	 0.01766990	 0.03572816	-0.00951456
 0.54820943	 0.02524272	 0.01922330	 0.03572816	-0.00951456
 0.55328548	 0.02679612	 0.02038835	 0.03572816	-0.00951456
 0.55836147	 0.02834952	 0.02155340	 0.03572816	-0.00951456
 0.56343746	 0.03029126	 0.02310679	 0.03611651	-0.00951456
 0.56851351	 0.03145631	 0.02582524	 0.03572816	-0.00951456
 0.57358950	 0.03456311	 0.02388349	 0.03572816	-0.00951456
 0.57866549	 0.03572816	 0.02194175	 0.03572816	-0.00990291
 0.58374155	 0.03747574	 0.02737867	 0.03572816	-0.00951456
 0.58881754	 0.03922330	 0.03281553	 0.03572816	-0.00951456
 0.59389359	 0.03719978	 0.03249872	 0.03572816	-0.00951456
 0.59896958	 0.03517629	 0.03218191	 0.03495146	-0.00951456
 0.60404557	 0.03315279	 0.03186510	 0.03495146	-0.00951456
 0.60912162	 0.03112927	 0.03154828	 0.03495146	-0.00951456
 0.61419761	 0.02910577	 0.03123147	 0.03495146	-0.00951456
 0.61927360	 0.02708227	 0.03091466	 0.03495146	-0.00951456
 0.62434965	 0.02505875	 0.03059785	 0.03456311	-0.00951456
 0.62942564	 0.02303526	 0.03028104	 0.03456311	-0.00951456
 0.63450170	 0.02101174	 0.02996423	 0.03456311	-0.00951456
 0.63957769	 0.01898824	 0.02964742	 0.03456311	-0.00951456
 0.64465368	 0.01696474	 0.02933061	 0.03417476	-0.00951456
 0.64972973	 0.01494122	 0.02901379	 0.03456311	-0.00951456
 0.65480572	 0.01291773	 0.02869698	 0.03417476	-0.00951456
 0.65988171	 0.01089423	 0.02838017	 0.03495146	-0.00951456
 0.66495776	 0.00887071	 0.02806336	 0.03495146	-0.00951456
 0.67003375	 0.00684721	 0.02774655	 0.03456311	-0.00951456
 0.67510974	 0.00482372	 0.02742974	 0.03456311	-0.00951456
 0.68018579	 0.00280020	 0.02711292	 0.03417476	-0.00951456
 0.68526179	 0.00077670	 0.02679611	 0.03417476	-0.00951456
 0.69033784	-0.00124682	 0.02647930	 0.03417476	-0.00951456
 0.69541383	-0.00327032	 0.02616249	 0.03417476	-0.00951456
 0.70048982	-0.00529382	 0.02584568	 0.03417476	-0.00951456
 0.70556587	-0.00731734	 0.02552887	 0.03417476	-0.00951456
 0.71064186	-0.00934083	 0.02521206	 0.03417476	-0.00951456
 0.71571785	-0.01136433	 0.02489525	 0.03417476	-0.00951456
 0.72079390	-0.01338785	 0.02457843	 0.03417476	-0.00951456
 0.72586989	-0.01541135	 0.02426162	 0.03417476	-0.00951456
 0.73094594	-0.01743487	 0.02394481	 0.03417476	-0.00951456
 0.73602194	-0.01945836	 0.02362800	 0.03417476	-0.00990291
 0.74109793	-0.02148186	 0.02331119	 0.03417476	-0.00951456
 0.74617398	-0.02350538	 0.02299438	 0.03417476	-0.00990291
 0.75124997	-0.02552888	 0.02267757	 0.03417476	-0.00990291
 0.75632596	-0.02755237	 0.02236076	 0.03417476	-0.00951456
 0.76140201	-0.02957589	 0.02204394	 0.03417476	-0.00990291
 0.76647800	-0.03159939	 0.02172713	 0.03456311	-0.00990291
 0.77155405	-0.03362291	 0.02141032	 0.03417476	-0.00990291
 0.77663004	-0.03564641	 0.02109351	 0.03456311	-0.00990291
 0.78170604	-0.03766990	 0.02077670	 0.03456311	-0.01029126
 0.78678209	-0.03495146	 0.01883495	 0.03495146	-0.00990291
 0.79185808	-0.03145631	 0.01611650	 0.03456311	-0.00990291
 0.79693407	-0.02834952	 0.01533980	 0.03456311	-0.01029126
 0.80201012	-0.02485437	 0.01300971	 0.03495146	-0.00990291
 0.80708611	-0.02135922	 0.00796117	 0.03456311	-0.00990291
 0.81216216	-0.01786408	 0.00330097	 0.03495146	-0.00990291
 0.81723815	-0.01553398	-0.00174757	 0.03456311	-0.00990291
 0.82231414	-0.01281553	-0.00446602	 0.03456311	-0.00990291
 0.82739019	-0.01048544	-0.00563107	 0.03456311	-0.00990291
 0.83246619	-0.00932039	-0.00485437	 0.03456311	-0.00990291
 0.83754218	-0.00854369	-0.00058252	 0.03456311	-0.00990291
 0.84261823	-0.00854369	 0.00932045	 0.03456311	-0.00990291
 0.84769422	-0.00854369	 0.01922330	 0.03456311	-0.00990291
 0.85277027	-0.00833186	 0.01876434	 0.03456311	-0.00990291
 0.85784626	-0.00812003	 0.01830538	 0.03495146	-0.00990291
 0.86292225	-0.00790821	 0.01784643	 0.03495146	-0.00990291
 0.86799830	-0.00769638	 0.01738746	 0.03495146	-0.00990291
 0.87307429	-0.00748455	 0.01692851	 0.03495146	-0.00990291
 0.87815028	-0.00727273	 0.01646955	 0.03495146	-0.00990291
 0.88322634	-0.00706090	 0.01601059	 0.03495146	-0.00990291
 0.88830233	-0.00684907	 0.01555163	 0.03533981	-0.00990291
 0.89337832	-0.00663725	 0.01509268	 0.03533981	-0.00990291
 0.89845437	-0.00642542	 0.01463371	 0.03495146	-0.00990291
 0.90353036	-0.00621359	 0.01417476	 0.03533981	-0.00990291
 0.90860641	-0.00621359	 0.00796117	 0.03533981	-0.00990291
 0.91368240	-0.00582524	 0.00330097	 0.03533981	-0.00951456
 0.91875839	-0.00504855	 0.00148868	 0.03495146	-0.00951456
 0.92383444	-0.00427184	-0.00032363	 0.03533981	-0.00951456
 0.92891043	-0.00349515	-0.00213592	 0.03495146	-0.00951456
 0.93398643	-0.00194175	-0.00252427	 0.03533981	-0.00951456
 0.93906248	-0.00116505	-0.00097087	 0.03572816	-0.00951456
 0.94413847	 0.00000000	 0.00252427	 0.03572816	-0.00951456
 0.94921452	 0.00116505	 0.00368932	 0.03572816	-0.00951456
 0.95429051	 0.00310680	 0.00757282	 0.03572816	-0.00951456
 0.95936650	 0.00543689	 0.01106796	 0.03572816	-0.00951456
 0.96444255	 0.00776699	 0.01417476	 0.03572816	-0.00912621
 0.96951854	 0.01048544	 0.01572816	 0.03572816	-0.00912621
 0.97459453	 0.01320388	 0.01650485	 0.03572816	-0.00912621
 0.97967058	 0.01514563	 0.01572816	 0.03650485	-0.00912621
