t	X1	Y1	X2	Y2
s	m	m	m	m
 0.00000000	 0.00020619	 0.00020619	 0.00020619	-0.01134021
 0.00507601	 0.00020619	 0.00061856	-0.00020619	-0.01092783
 0.01015203	 0.00020619	 0.00020619	-0.00020619	-0.01092783
 0.01522804	 0.00020619	 0.00061856	-0.00020619	-0.01134021
 0.02030405	 0.00020619	 0.00020619	 0.00020619	-0.01134021
 0.02538007	 0.00020619	 0.00061856	 0.00061856	-0.01134021
 0.03045608	 0.00020619	 0.00020619	 0.00020619	-0.01134021
 0.03553209	 0.00020619	 0.00020619	 0.00020619	-0.01134021
 0.04060811	 0.00020619	 0.00020619	 0.00061856	-0.01134021
 0.04568412	 0.00020619	 0.00020619	 0.00103093	-0.01134021
 0.05076014	 0.00020619	 0.00020619	 0.00061856	-0.01134021
 0.05583614	 0.00020619	 0.00061856	 0.00061856	-0.01134021
 0.06091216	 0.00061856	 0.00020619	 0.00020619	-0.01092783
 0.06598818	 0.00020619	 0.00020619	 0.00020619	-0.01134021
 0.07106419	 0.00020619	 0.00020619	 0.00020619	-0.01092783
 0.07614020	 0.00020619	 0.00061856	 0.00061856	-0.01134021
 0.08121622	 0.00020619	 0.00020619	 0.00061856	-0.01134021
 0.08629223	 0.00020619	 0.00061856	 0.00061856	-0.01092783
 0.09136824	 0.00020619	 0.00020619	 0.00020619	-0.01092783
 0.09644426	 0.00020619	 0.00061856	 0.00061856	-0.01092783
 0.10152027	 0.00061856	 0.00020619	 0.00061856	-0.01134021
 0.10659628	 0.00020619	 0.00020619	 0.00061856	-0.01134021
 0.11167229	 0.00020619	 0.00020619	 0.00061856	-0.01134021
 0.11674830	 0.00020619	 0.00061856	 0.00020619	-0.01092783
 0.12182432	 0.00020619	 0.00020619	 0.00061856	-0.01092783
 0.12690033	 0.00020619	 0.00020619	 0.00061856	-0.01134021
 0.13197635	 0.00020619	 0.00020619	 0.00144330	-0.01134021
 0.13705236	 0.00020619	 0.00020619	 0.00103093	-0.01134021
 0.14212838	 0.00020619	 0.00020619	 0.00061856	-0.01134021
 0.14720438	 0.00020619	 0.00020619	 0.00103093	-0.01134021
 0.15228041	 0.00020619	 0.00020619	 0.00103093	-0.01134021
 0.15735641	 0.00020619	 0.00020619	 0.00103093	-0.01134021
 0.16243243	 0.00020619	 0.00020619	 0.00061856	-0.01134021
 0.16750844	 0.00020619	 0.00020619	 0.00061856	-0.01134021
 0.17258446	 0.00020619	 0.00020619	 0.00061856	-0.01092783
 0.17766047	 0.00020619	 0.00020619	 0.00103093	-0.01134021
 0.18273649	 0.00020619	 0.00020619	 0.00144330	-0.01134021
 0.18781249	 0.00020619	 0.00020619	 0.00103093	-0.01134021
 0.19288851	 0.00020619	 0.00020619	 0.00061856	-0.01092783
 0.19796452	 0.00020619	 0.00020619	 0.00061856	-0.01092783
 0.20304054	 0.00020619	 0.00020619	 0.00061856	-0.01134021
 0.20811655	 0.00020619	 0.00061856	 0.00061856	-0.01092783
 0.21319257	 0.00020619	 0.00020619	 0.00061856	-0.01092783
 0.21826857	 0.00020619	 0.00020619	 0.00061856	-0.01092783
 0.22334458	 0.00020619	 0.00020619	 0.00061856	-0.01092783
 0.22842060	 0.00020619	 0.00020619	 0.00061856	-0.01092783
 0.23349661	 0.00020619	 0.00020619	 0.00061856	-0.01092783
 0.23857263	 0.00020619	 0.00061856	 0.00061856	-0.01092783
 0.24364863	 0.00020619	 0.00020619	 0.00144330	-0.01134021
 0.24872465	 0.00020619	 0.00020619	 0.00144330	-0.01134021
 0.25380066	 0.00020619	 0.00020619	 0.00103093	-0.01134021
 0.25887668	 0.00020619	 0.00020619	 0.00144330	-0.01134021
 0.26395270	 0.00020619	 0.00020619	 0.00144330	-0.01134021
 0.26902869	 0.00020619	 0.00020619	 0.00103093	-0.01134021
 0.27410471	 0.00020619	 0.00020619	 0.00061856	-0.01092783
 0.27918074	 0.00020619	 0.00020619	 0.00061856	-0.01092783
 0.28425676	 0.00020619	 0.00020619	 0.00061856	-0.01051546
 0.28933275	 0.00020619	 0.00020619	 0.00061856	-0.01051546
 0.29440877	 0.00020619	 0.00020619	 0.00061856	-0.01051546
 0.29948479	 0.00020619	 0.00020619	 0.00061856	-0.01051546
 0.30456081	 0.00020619	 0.00020619	 0.00144330	-0.01134021
 0.30963680	 0.00020619	 0.00020619	 0.00144330	-0.01134021
 0.31471282	 0.00020619	 0.00020619	 0.00144330	-0.01134021
 0.31978884	 0.00020619	 0.00020619	 0.00061856	-0.01134021
 0.32486486	 0.00020619	 0.00020619	 0.00061856	-0.01134021
 0.32994086	 0.00020619	 0.00020619	 0.00061856	-0.01134021
 0.33501688	 0.00020619	 0.00020619	 0.00103093	-0.01134021
 0.34009290	 0.00020619	 0.00020619	 0.00103093	-0.01134021
 0.34516892	 0.00020619	 0.00020619	 0.00061856	-0.01134021
 0.35024491	 0.00020619	 0.00020619	 0.00061856	-0.01092783
 0.35532093	 0.00020619	 0.00020619	 0.00061856	-0.01092783
 0.36039695	 0.00020619	 0.00020619	 0.00061856	-0.01092783
 0.36547297	 0.00020619	 0.00020619	 0.00061856	-0.01051546
 0.37054896	 0.00061856	 0.00020619	 0.00061856	-0.01092783
 0.37562498	 0.00020619	 0.00020619	 0.00061856	-0.01092783
 0.38070101	 0.00020619	 0.00020619	 0.00061856	-0.01092783
 0.38577703	 0.00020619	 0.00061856	 0.00061856	-0.01092783
 0.39085302	 0.00061856	 0.00020619	 0.00061856	-0.01134021
 0.39592904	 0.00020619	 0.00020619	 0.00061856	-0.01134021
 0.40100506	 0.00020619	 0.00020619	 0.00061856	-0.01092783
 0.40608108	 0.00020619	-0.00020619	 0.00061856	-0.01092783
 0.41115707	 0.00020619	 0.00020619	 0.00061856	-0.01092783
 0.41623309	 0.00020619	 0.00020619	 0.00061856	-0.01134021
 0.42130911	 0.00020619	 0.00020619	 0.00061856	-0.01134021
 0.42638513	 0.00020619	-0.00020619	 0.00103093	-0.01134021
 0.43146113	 0.00020619	 0.00020619	 0.00103093	-0.01134021
 0.43653715	 0.00020619	-0.00020619	 0.00061856	-0.01134021
 0.44161317	 0.00020619	 0.00020619	 0.00144330	-0.01175258
 0.44668916	 0.00020619	-0.00020619	 0.00103093	-0.01134021
 0.45176518	 0.00020619	 0.00020619	 0.00061856	-0.01134021
 0.45684120	 0.00020619	-0.00020619	 0.00061856	-0.01134021
 0.46191722	 0.00020619	 0.00020619	 0.00061856	-0.01134021
 0.46699321	 0.00020619	-0.00020619	 0.00061856	-0.01092783
 0.47206923	 0.00020619	-0.00020619	 0.00020619	-0.01092783
 0.47714525	 0.00020619	-0.00020619	 0.00061856	-0.01134021
 0.48222128	 0.00061856	-0.00020619	 0.00061856	-0.01134021
 0.48729727	 0.00020619	-0.00020619	 0.00061856	-0.01134021
 0.49237329	 0.00020619	 0.00020619	-0.00020619	-0.01134021
 0.49744931	 0.00020619	-0.00020619	 0.00020619	-0.01134021
 0.50252533	 0.00020619	-0.00020619	 0.00061856	-0.01134021
 0.50760132	 0.00020619	-0.00020619	 0.00020619	-0.01134021
 0.51267737	 0.00020619	-0.00020619	-0.00020619	-0.01134021
 0.51775336	-0.00020619	-0.00020619	-0.00020619	-0.01092783
 0.52282935	 0.00020619	-0.00020619	-0.00020619	-0.01092783
 0.52790540	-0.00020619	-0.00020619	-0.00020619	-0.01134021
 0.53298140	 0.00020619	-0.00020619	-0.00020619	-0.01092783
 0.53805739	-0.00020619	-0.00020619	-0.00020619	-0.01134021
 0.54313344	 0.00020619	-0.00020619	 0.00020619	-0.01134021
 0.54820943	 0.00020619	-0.00020619	-0.00020619	-0.01134021
 0.55328548	 0.00020619	-0.00020619	-0.00020619	-0.01134021
 0.55836147	 0.00020619	-0.00020619	-0.00020619	-0.01134021
 0.56343746	 0.00020619	-0.00020619	-0.00061856	-0.01134021
 0.56851351	 0.00020619	-0.00020619	-0.00061856	-0.01134021
 0.57358950	 0.00020619	-0.00020619	-0.00061856	-0.01134021
 0.57866549	 0.00020619	-0.00020619	-0.00061856	-0.01134021
 0.58374155	 0.00020619	-0.00020619	-0.00061856	-0.01134021
 0.58881754	 0.00020619	-0.00020619	-0.00061856	-0.01092783
 0.59389359	 0.00020619	-0.00020619	-0.00061856	-0.01134021
 0.59896958	 0.00020619	-0.00020619	-0.00061856	-0.01134021
 0.60404557	 0.00020619	-0.00020619	-0.00061856	-0.01134021
 0.60912162	 0.00020619	-0.00020619	-0.00061856	-0.01134021
 0.61419761	 0.00020619	-0.00020619	-0.00061856	-0.01175258
 0.61927360	 0.00020619	-0.00020619	-0.00061856	-0.01175258
 0.62434965	 0.00020619	-0.00020619	-0.00061856	-0.01175258
