t	X1	Y1
s	m	m
 0,33508322	-0,00067797	-0,00186441
 0,34016025	-0,00067797	-0,00186441
 0,34523726	-0,00067797	-0,00220339
 0,35031429	-0,00067797	-0,00220339
 0,35539129	-0,00067797	-0,00220339
 0,36046833	-0,00067797	-0,00220339
 0,36554533	-0,00067797	-0,00254237
 0,37062234	-0,00067797	-0,00254237
 0,37569937	-0,00067797	-0,00254237
 0,38077638	-0,00101695	-0,00254237
 0,38585341	-0,00067797	-0,00254237
 0,39093041	-0,00101695	-0,00254237
 0,39600745	-0,00101695	-0,00254237
 0,40108445	-0,00101695	-0,00288136
 0,40616149	-0,00101695	-0,00254237
 0,41123849	-0,00101695	-0,00288136
 0,41631553	-0,00101695	-0,00288136
 0,42139253	-0,00101695	-0,00288136
 0,42646956	-0,00101695	-0,00288136
 0,43154657	-0,00101695	-0,00288136
 0,43662360	-0,00101695	-0,00288136
 0,44170061	-0,00101695	-0,00288136
 0,44677764	-0,00101695	-0,00288136
 0,45185465	-0,00101695	-0,00288136
 0,45693165	-0,00101695	-0,00288136
 0,46200868	-0,00101695	-0,00288136
 0,46708569	-0,00101695	-0,00288136
 0,47216272	-0,00067797	-0,00288136
 0,47723973	-0,00067797	-0,00288136
 0,48231676	-0,00067797	-0,00288136
 0,48739377	-0,00067797	-0,00288136
 0,49247080	-0,00067797	-0,00288136
 0,49754781	-0,00067797	-0,00288136
 0,50262481	-0,00067797	-0,00288136
 0,50770187	-0,00067797	-0,00288136
 0,51277888	-0,00067797	-0,00288136
 0,51785588	-0,00067797	-0,00288136
 0,52293289	-0,00067797	-0,00288136
 0,52800995	-0,00067797	-0,00288136
 0,53308696	-0,00067797	-0,00288136
 0,53816396	-0,00067797	-0,00322034
 0,54324096	-0,00067797	-0,00288136
 0,54831797	-0,00067797	-0,00322034
 0,55339503	-0,00067797	-0,00288136
 0,55847204	-0,00067797	-0,00322034
 0,56354904	-0,00067797	-0,00322034
 0,56862605	-0,00067797	-0,00322034
 0,57370311	-0,00067797	-0,00322034
 0,57878011	-0,00101695	-0,00322034
 0,58385712	-0,00101695	-0,00322034
 0,58893412	-0,00101695	-0,00322034
 0,59401119	-0,00101695	-0,00322034
 0,59908819	-0,00101695	-0,00322034
 0,60416520	-0,00101695	-0,00322034
 0,60924220	-0,00101695	-0,00322034
 0,61431926	-0,00101695	-0,00322034
 0,61939627	-0,00101695	-0,00322034
 0,62447327	-0,00101695	-0,00322034
 0,62955028	-0,00101695	-0,00322034
 0,63462734	-0,00101695	-0,00355932
 0,63970435	-0,00101695	-0,00355932
 0,64478135	-0,00101695	-0,00355932
 0,64985836	-0,00101695	-0,00355932
 0,65493536	-0,00101695	-0,00355932
 0,66001242	-0,00101695	-0,00322034
 0,66508943	-0,00101695	-0,00322034
 0,67016643	-0,00101695	-0,00322034
 0,67524344	-0,00067797	-0,00322034
 0,68032050	-0,00067797	-0,00355932
 0,68539751	-0,00067797	-0,00322034
 0,69047451	-0,00067797	-0,00355932
 0,69555151	-0,00067797	-0,00355932
 0,70062858	-0,00067797	-0,00389830
 0,70570558	-0,00067797	-0,00355932
 0,71078259	-0,00067797	-0,00355932
 0,71585959	-0,00067797	-0,00355932
 0,72093666	-0,00067797	-0,00389830
 0,72601366	-0,00067797	-0,00389830
 0,73109066	-0,00067797	-0,00389830
 0,73616767	-0,00067797	-0,00355932
 0,74124467	-0,00067797	-0,00389830
 0,74632174	-0,00067797	-0,00389830
 0,75139874	-0,00067797	-0,00389830
 0,75647575	-0,00067797	-0,00389830
 0,76155275	-0,00067797	-0,00389830
 0,76662982	-0,00067797	-0,00389830
 0,77170682	-0,00067797	-0,00389830
 0,77678382	-0,00067797	-0,00355932
 0,78186083	-0,00067797	-0,00389830
 0,78693789	-0,00067797	-0,00389830
 0,79201490	-0,00067797	-0,00389830
 0,79709190	-0,00067797	-0,00389830
 0,80216891	-0,00067797	-0,00389830
 0,80724597	-0,00067797	-0,00389830
 0,81232297	-0,00067797	-0,00423729
 0,81739998	-0,00067797	-0,00389830
 0,82247698	-0,00067797	-0,00423729
 0,82755399	-0,00067797	-0,00389830
 0,83263105	-0,00067797	-0,00423729
 0,83770806	-0,00067797	-0,00423729
 0,84278506	-0,00067797	-0,00423729
 0,84786206	-0,00067797	-0,00423729
 0,85293913	-0,00067797	-0,00423729
 0,85801613	-0,00067797	-0,00423729
 0,86309314	-0,00067797	-0,00423729
 0,86817014	-0,00067797	-0,00423729
 0,87324721	-0,00067797	-0,00423729
 0,87832421	-0,00101695	-0,00423729
 0,88340122	-0,00067797	-0,00423729
 0,88847822	-0,00101695	-0,00423729
 0,89355528	-0,00101695	-0,00423729
 0,89863229	-0,00101695	-0,00423729
 0,90370929	-0,00101695	-0,00457627
 0,90878630	-0,00101695	-0,00457627
 0,91386330	-0,00101695	-0,00457627
 0,91894037	-0,00101695	-0,00423729
 0,92401737	-0,00101695	-0,00457627
 0,92909437	-0,00101695	-0,00457627
 0,93417138	-0,00101695	-0,00457627
 0,93924844	-0,00067797	-0,00457627
 0,94432545	-0,00067797	-0,00457627
 0,94940245	-0,00067797	-0,00457627
 0,95447946	-0,00067797	-0,00457627
 0,95955652	-0,00067797	-0,00457627
 0,96463352	-0,00067797	-0,00457627
 0,96971053	-0,00067797	-0,00457627
 0,97478753	-0,00067797	-0,00457627
 0,97986460	-0,00067797	-0,00457627
 0,98494160	-0,00067797	-0,00457627
 0,99001861	-0,00067797	-0,00457627
 0,99509561	-0,00067797	-0,00457627
 1,00017262	-0,00067797	-0,00457627
 1,00524962	-0,00067797	-0,00457627
 1,01032662	-0,00067797	-0,00457627
 1,01540375	-0,00067797	-0,00457627
 1,02048075	-0,00067797	-0,00457627
 1,02555776	-0,00067797	-0,00457627
 1,03063476	-0,00067797	-0,00423729
 1,03571177	-0,00067797	-0,00457627
 1,04078877	-0,00067797	-0,00457627
 1,04586577	-0,00101695	-0,00457627
 1,05094278	-0,00101695	-0,00423729
 1,05601990	-0,00101695	-0,00423729
 1,06109691	-0,00101695	-0,00457627
 1,06617391	-0,00101695	-0,00457627
 1,07125092	-0,00135593	-0,00457627
 1,07632792	-0,00135593	-0,00423729
 1,08140492	-0,00135593	-0,00423729
 1,08648193	-0,00101695	-0,00457627
 1,09155893	-0,00101695	-0,00457627
 1,09663594	-0,00101695	-0,00457627
 1,10171306	-0,00101695	-0,00457627
 1,10679007	-0,00101695	-0,00457627
 1,11186707	-0,00101695	-0,00457627
 1,11694407	-0,00101695	-0,00457627
 1,12202108	-0,00101695	-0,00457627
 1,12709808	-0,00067797	-0,00457627
 1,13217509	-0,00067797	-0,00457627
 1,13725209	-0,00067797	-0,00457627
 1,14232922	-0,00067797	-0,00491525
 1,14740622	-0,00067797	-0,00491525
 1,15248322	-0,00067797	-0,00491525
 1,15756023	-0,00067797	-0,00491525
 1,16263723	-0,00033898	-0,00491525
 1,16771424	-0,00033898	-0,00491525
 1,17279124	-0,00033898	-0,00491525
 1,17786825	-0,00067797	-0,00491525
 1,18294525	-0,00067797	-0,00491525
 1,18802238	-0,00067797	-0,00491525
 1,19309938	-0,00067797	-0,00491525
 1,19817638	-0,00067797	-0,00525424
 1,20325339	-0,00067797	-0,00559322
 1,20833039	-0,00067797	-0,00525424
 1,21340740	-0,00067797	-0,00525424
 1,21848440	-0,00067797	-0,00525424
 1,22356141	-0,00067797	-0,00559322
 1,22863853	-0,00067797	-0,00559322
 1,23371553	-0,00101695	-0,00559322
 1,23879254	-0,00101695	-0,00559322
 1,24386954	-0,00101695	-0,00559322
 1,24894655	-0,00101695	-0,00559322
 1,25402355	-0,00101695	-0,00525424
 1,25910056	-0,00101695	-0,00559322
 1,26417756	-0,00101695	-0,00559322
 1,26925468	-0,00101695	-0,00559322
 1,27433169	-0,00101695	-0,00559322
 1,27940869	-0,00101695	-0,00559322
 1,28448570	-0,00101695	-0,00559322
 1,28956270	-0,00067797	-0,00559322
 1,29463971	-0,00101695	-0,00525424
 1,29971671	-0,00101695	-0,00525424
 1,30479372	-0,00067797	-0,00525424
 1,30987072	-0,00067797	-0,00525424
 1,31494784	-0,00067797	-0,00525424
 1,32002485	-0,00067797	-0,00525424
 1,32510185	-0,00067797	-0,00491525
 1,33017886	-0,00067797	-0,00525424
 1,33525586	-0,00067797	-0,00525424
 1,34033287	-0,00067797	-0,00525424
 1,34540987	-0,00067797	-0,00491525
 1,35048687	-0,00067797	-0,00491525
 1,35556400	-0,00067797	-0,00525424
 1,36064100	-0,00067797	-0,00491525
 1,36571801	-0,00067797	-0,00491525
 1,37079501	-0,00067797	-0,00525424
 1,37587202	-0,00067797	-0,00525424
 1,38094902	-0,00067797	-0,00491525
 1,38602602	-0,00067797	-0,00525424
 1,39110303	-0,00067797	-0,00525424
 1,39618003	-0,00067797	-0,00491525
 1,40125716	-0,00067797	-0,00525424
 1,40633416	-0,00067797	-0,00525424
 1,41141117	-0,00067797	-0,00525424
 1,41648817	-0,00067797	-0,00525424
 1,42156518	-0,00067797	-0,00559322
 1,42664218	-0,00067797	-0,00559322
 1,43171918	-0,00067797	-0,00559322
 1,43679619	-0,00067797	-0,00559322
 1,44187331	-0,00067797	-0,00559322
 1,44695032	-0,00067797	-0,00559322
 1,45202732	-0,00067797	-0,00593220
 1,45710433	-0,00067797	-0,00593220
 1,46218133	-0,00067797	-0,00593220
 1,46725833	-0,00067797	-0,00593220
 1,47233534	-0,00067797	-0,00627119
 1,47741234	-0,00067797	-0,00627119
 1,48248935	-0,00067797	-0,00627119
 1,48756647	-0,00067797	-0,00627119
 1,49264348	-0,00067797	-0,00661017
 1,49772048	-0,00067797	-0,00661017
 1,50279748	-0,00067797	-0,00627119
 1,50787449	-0,00101695	-0,00627119
 1,51295149	-0,00067797	-0,00661017
 1,51802850	-0,00067797	-0,00627119
 1,52310550	-0,00067797	-0,00627119
 1,52818263	-0,00067797	-0,00627119
 1,53325963	-0,00067797	-0,00627119
 1,53833663	-0,00067797	-0,00627119
 1,54341364	-0,00067797	-0,00661017
 1,54849064	-0,00067797	-0,00627119
 1,55356765	-0,00067797	-0,00627119
 1,55864465	-0,00067797	-0,00627119
 1,56372166	-0,00067797	-0,00627119
 1,56879866	-0,00067797	-0,00627119
 1,57387578	-0,00067797	-0,00627119
 1,57895279	-0,00067797	-0,00627119
 1,58402979	-0,00067797	-0,00661017
 1,58910680	-0,00067797	-0,00627119
 1,59418380	-0,00067797	-0,00627119
 1,59926081	-0,00067797	-0,00627119
 1,60433781	-0,00067797	-0,00661017
 1,60941482	-0,00067797	-0,00627119
 1,61449194	-0,00067797	-0,00627119
 1,61956894	-0,00067797	-0,00627119
 1,62464595	-0,00067797	-0,00627119
 1,62972295	-0,00033898	-0,00627119
 1,63479996	-0,00033898	-0,00627119
 1,63987696	-0,00033898	-0,00627119
 1,64495397	-0,00067797	-0,00627119
 1,65003097	-0,00067797	-0,00627119
 1,65510798	-0,00067797	-0,00627119
 1,66018510	-0,00067797	-0,00627119
 1,66526210	-0,00067797	-0,00627119
 1,67033911	-0,00067797	-0,00627119
 1,67541611	-0,00067797	-0,00627119
 1,68049312	-0,00067797	-0,00627119
 1,68557012	-0,00067797	-0,00627119
 1,69064713	-0,00067797	-0,00661017
 1,69572413	-0,00067797	-0,00661017
 1,70080125	-0,00067797	-0,00661017
 1,70587826	-0,00067797	-0,00661017
 1,71095526	-0,00067797	-0,00661017
 1,71603227	-0,00067797	-0,00661017
 1,72110927	-0,00067797	-0,00661017
 1,72618628	-0,00067797	-0,00694915
 1,73126328	-0,00067797	-0,00694915
 1,73634028	-0,00067797	-0,00694915
 1,74141729	-0,00067797	-0,00694915
 1,74649441	-0,00067797	-0,00694915
 1,75157142	-0,00067797	-0,00694915
 1,75664842	-0,00067797	-0,00694915
 1,76172543	-0,00067797	-0,00694915
 1,76680243	-0,00067797	-0,00694915
 1,77187943	-0,00067797	-0,00694915
 1,77695644	-0,00067797	-0,00728814
 1,78203344	-0,00067797	-0,00728814
 1,78711057	-0,00067797	-0,00728814
 1,79218757	-0,00067797	-0,00728814
 1,79726458	-0,00067797	-0,00728814
 1,80234158	-0,00067797	-0,00728814
 1,80741858	-0,00067797	-0,00728814
 1,81249559	-0,00067797	-0,00762712
 1,81757259	-0,00067797	-0,00728814
 1,82264960	-0,00067797	-0,00728814
 1,82772660	-0,00067797	-0,00762712
 1,83280373	-0,00067797	-0,00762712
 1,83788073	-0,00067797	-0,00762712
 1,84295774	-0,00067797	-0,00762712
 1,84803474	-0,00067797	-0,00762712
 1,85311174	-0,00067797	-0,00762712
 1,85818875	-0,00067797	-0,00762712
 1,86326575	-0,00067797	-0,00762712
 1,86834276	-0,00067797	-0,00762712
 1,87341988	-0,00067797	-0,00728814
 1,87849689	-0,00067797	-0,00762712
 1,88357389	-0,00067797	-0,00728814
 1,88865089	-0,00067797	-0,00728814
 1,89372790	-0,00067797	-0,00728814
 1,89880490	-0,00067797	-0,00728814
 1,90388191	-0,00067797	-0,00728814
 1,90895891	-0,00067797	-0,00728814
 1,91403592	-0,00067797	-0,00728814
 1,91911304	-0,00067797	-0,00728814
 1,92419004	-0,00101695	-0,00728814
 1,92926705	-0,00101695	-0,00728814
 1,93434405	-0,00101695	-0,00728814
 1,93942106	-0,00101695	-0,00728814
 1,94449806	-0,00101695	-0,00728814
 1,94957507	-0,00101695	-0,00728814
 1,95465207	-0,00101695	-0,00728814
 1,95972919	-0,00101695	-0,00728814
 1,96480620	-0,00101695	-0,00728814
 1,96988320	-0,00101695	-0,00728814
 1,97496021	-0,00101695	-0,00728814
 1,98003721	-0,00101695	-0,00728814
 1,98511422	-0,00067797	-0,00728814
 1,99019122	-0,00101695	-0,00728814
 1,99526823	-0,00067797	-0,00728814
 2,00034523	-0,00067797	-0,00728814
 2,00542235	-0,00067797	-0,00728814
 2,01049924	-0,00067797	-0,00728814
 2,01557636	-0,00067797	-0,00762712
 2,02065325	-0,00067797	-0,00762712
 2,02573037	-0,00067797	-0,00762712
 2,03080750	-0,00067797	-0,00762712
 2,03588438	-0,00067797	-0,00762712
 2,04096150	-0,00067797	-0,00762712
 2,04603839	-0,00067797	-0,00762712
 2,05111551	-0,00067797	-0,00762712
 2,05619240	-0,00067797	-0,00796610
 2,06126952	-0,00067797	-0,00762712
 2,06634665	-0,00067797	-0,00796610
 2,07142353	-0,00067797	-0,00796610
 2,07650065	-0,00067797	-0,00796610
 2,08157754	-0,00067797	-0,00796610
 2,08665466	-0,00067797	-0,00796610
 2,09173155	-0,00067797	-0,00796610
 2,09680867	-0,00067797	-0,00796610
 2,10188556	-0,00067797	-0,00796610
 2,10696268	-0,00067797	-0,00796610
 2,11203980	-0,00067797	-0,00796610
 2,11711669	-0,00101695	-0,00796610
 2,12219381	-0,00067797	-0,00796610
 2,12727070	-0,00067797	-0,00796610
 2,13234782	-0,00067797	-0,00796610
 2,13742471	-0,00067797	-0,00796610
 2,14250183	-0,00067797	-0,00796610
 2,14757872	-0,00067797	-0,00796610
 2,15265584	-0,00067797	-0,00796610
 2,15773296	-0,00067797	-0,00796610
 2,16280985	-0,00067797	-0,00796610
 2,16788697	-0,00067797	-0,00796610
 2,17296386	-0,00067797	-0,00796610
 2,17804098	-0,00067797	-0,00796610
 2,18311787	-0,00067797	-0,00796610
 2,18819499	-0,00067797	-0,00796610
 2,19327188	-0,00067797	-0,00796610
 2,19834900	-0,00067797	-0,00796610
 2,20342612	-0,00067797	-0,00796610
 2,20850301	-0,00067797	-0,00830508
 2,21358013	-0,00067797	-0,00830508
 2,21865702	-0,00067797	-0,00830508
 2,22373414	-0,00067797	-0,00830508
 2,22881103	-0,00067797	-0,00830508
 2,23388815	-0,00067797	-0,00830508
 2,23896527	-0,00067797	-0,00830508
 2,24404216	-0,00067797	-0,00830508
 2,24911928	-0,00067797	-0,00830508
 2,25419617	-0,00067797	-0,00830508
 2,25927329	-0,00067797	-0,00830508
 2,26435018	-0,00067797	-0,00830508
 2,26942730	-0,00067797	-0,00830508
 2,27450418	-0,00067797	-0,00830508
 2,27958131	-0,00067797	-0,00830508
 2,28465843	-0,00067797	-0,00830508
 2,28973532	-0,00067797	-0,00830508
 2,29481244	-0,00067797	-0,00830508
 2,29988933	-0,00067797	-0,00830508
 2,30496645	-0,00067797	-0,00830508
 2,31004333	-0,00067797	-0,00830508
 2,31512046	-0,00067797	-0,00830508
 2,32019734	-0,00067797	-0,00830508
 2,32527447	-0,00067797	-0,00796610
 2,33035159	-0,00067797	-0,00796610
 2,33542848	-0,00067797	-0,00796610
 2,34050560	-0,00067797	-0,00796610
 2,34558249	-0,00067797	-0,00796610
 2,35065961	-0,00067797	-0,00796610
 2,35573649	-0,00067797	-0,00796610
 2,36081362	-0,00067797	-0,00796610
 2,36589050	-0,00067797	-0,00796610
 2,37096763	-0,00067797	-0,00796610
 2,37604475	-0,00067797	-0,00796610
 2,38112164	-0,00067797	-0,00830508
 2,38619876	-0,00067797	-0,00830508
 2,39127564	-0,00067797	-0,00830508
 2,39635277	-0,00067797	-0,00830508
 2,40142965	-0,00067797	-0,00830508
 2,40650678	-0,00067797	-0,00830508
 2,41158390	-0,00067797	-0,00830508
 2,41666079	-0,00067797	-0,00830508
 2,42173791	-0,00067797	-0,00864407
 2,42681479	-0,00067797	-0,00864407
 2,43189192	-0,00067797	-0,00864407
 2,43696880	-0,00067797	-0,00864407
 2,44204593	-0,00067797	-0,00864407
 2,44712281	-0,00067797	-0,00864407
 2,45219994	-0,00067797	-0,00864407
 2,45727706	-0,00067797	-0,00864407
 2,46235394	-0,00067797	-0,00864407
 2,46743107	-0,00067797	-0,00864407
 2,47250795	-0,00067797	-0,00898305
 2,47758508	-0,00067797	-0,00898305
 2,48266196	-0,00067797	-0,00898305
 2,48773909	-0,00067797	-0,00898305
 2,49281597	-0,00067797	-0,00898305
 2,49789310	-0,00067797	-0,00898305
 2,50297022	-0,00067797	-0,00898305
 2,50804710	-0,00067797	-0,00898305
 2,51312423	-0,00067797	-0,00898305
 2,51820111	-0,00067797	-0,00898305
 2,52327824	-0,00067797	-0,00864407
 2,52835512	-0,00067797	-0,00864407
 2,53343225	-0,00067797	-0,00898305
 2,53850937	-0,00067797	-0,00898305
 2,54358625	-0,00067797	-0,00864407
 2,54866338	-0,00067797	-0,00864407
 2,55374026	-0,00067797	-0,00898305
 2,55881739	-0,00067797	-0,00864407
 2,56389427	-0,00067797	-0,00864407
 2,56897140	-0,00067797	-0,00864407
 2,57404828	-0,00067797	-0,00864407
 2,57912540	-0,00067797	-0,00864407
 2,58420253	-0,00067797	-0,00864407
 2,58927941	-0,00067797	-0,00864407
 2,59435654	-0,00067797	-0,00864407
 2,59943342	-0,00067797	-0,00864407
 2,60451055	-0,00067797	-0,00864407
 2,60958743	-0,00067797	-0,00864407
 2,61466455	-0,00067797	-0,00864407
 2,61974144	-0,00067797	-0,00864407
 2,62481856	-0,00067797	-0,00864407
 2,62989569	-0,00067797	-0,00864407
 2,63497257	-0,00067797	-0,00864407
 2,64004970	-0,00067797	-0,00864407
 2,64512658	-0,00067797	-0,00864407
 2,65020370	-0,00067797	-0,00864407
 2,65528059	-0,00067797	-0,00864407
 2,66035771	-0,00067797	-0,00864407
 2,66543460	-0,00067797	-0,00864407
 2,67051172	-0,00067797	-0,00898305
 2,67558885	-0,00067797	-0,00864407
 2,68066573	-0,00067797	-0,00864407
 2,68574286	-0,00067797	-0,00898305
 2,69081974	-0,00067797	-0,00898305
 2,69589686	-0,00067797	-0,00898305
 2,70097375	-0,00067797	-0,00898305
 2,70605087	-0,00067797	-0,00898305
 2,71112800	-0,00067797	-0,00898305
 2,71620488	-0,00067797	-0,00898305
 2,72128201	-0,00067797	-0,00898305
 2,72635889	-0,00067797	-0,00898305
 2,73143601	-0,00067797	-0,00898305
 2,73651290	-0,00067797	-0,00898305
 2,74159002	-0,00067797	-0,00898305
 2,74666691	-0,00067797	-0,00898305
 2,75174403	-0,00067797	-0,00898305
 2,75682116	-0,00067797	-0,00898305
 2,76189804	-0,00067797	-0,00898305
 2,76697516	-0,00067797	-0,00898305
 2,77205205	-0,00067797	-0,00932203
 2,77712917	-0,00067797	-0,00932203
 2,78220606	-0,00067797	-0,00932203
 2,78728318	-0,00067797	-0,00898305
 2,79236007	-0,00067797	-0,00932203
 2,79743719	-0,00067797	-0,00932203
 2,80251431	-0,00067797	-0,00932203
 2,80759120	-0,00067797	-0,00932203
 2,81266832	-0,00067797	-0,00932203
 2,81774521	-0,00067797	-0,00932203
 2,82282233	-0,00067797	-0,00932203
 2,82789922	-0,00067797	-0,00932203
 2,83297634	-0,00067797	-0,00932203
 2,83805323	-0,00067797	-0,00966102
 2,84313035	-0,00067797	-0,00966102
 2,84820747	-0,00067797	-0,00966102
 2,85328436	-0,00067797	-0,00966102
 2,85836148	-0,00067797	-0,00966102
 2,86343837	-0,00067797	-0,00966102
 2,86851549	-0,00067797	-0,00966102
 2,87359238	-0,00067797	-0,00966102
 2,87866950	-0,00067797	-0,00966102
 2,88374662	-0,00067797	-0,00966102
 2,88882351	-0,00067797	-0,00966102
 2,89390063	-0,00067797	-0,00966102
 2,89897752	-0,00067797	-0,00966102
 2,90405464	-0,00067797	-0,00966102
 2,90913153	-0,00067797	-0,00966102
 2,91420865	-0,00067797	-0,00966102
 2,91928554	-0,00067797	-0,00966102
 2,92436266	-0,00067797	-0,00966102
 2,92943978	-0,00067797	-0,00966102
 2,93451667	-0,00067797	-0,00966102
 2,93959379	-0,00067797	-0,00966102
 2,94467068	-0,00067797	-0,00966102
 2,94974780	-0,00067797	-0,00966102
 2,95482469	-0,00067797	-0,00966102
 2,95990181	-0,00067797	-0,00966102
 2,96497869	-0,00067797	-0,00966102
 2,97005582	-0,00067797	-0,00966102
 2,97513294	-0,00067797	-0,00966102
 2,98020983	-0,00067797	-0,00966102
 2,98528695	-0,00067797	-0,00966102
 2,99036384	-0,00067797	-0,00966102
 2,99544096	-0,00067797	-0,00932203
 3,00051785	-0,00067797	-0,00966102
 3,00559497	-0,00067797	-0,00932203
 3,01067185	-0,00067797	-0,00932203
 3,01574898	-0,00067797	-0,00966102
 3,02082610	-0,00067797	-0,00932203
 3,02590299	-0,00067797	-0,00966102
 3,03098011	-0,00067797	-0,00966102
 3,03605700	-0,00067797	-0,00966102
 3,04113412	-0,00067797	-0,00966102
 3,04621100	-0,00067797	-0,00966102
 3,05128813	-0,00067797	-0,00966102
 3,05636525	-0,00067797	-0,00966102
 3,06144214	-0,00067797	-0,00966102
 3,06651926	-0,00067797	-0,00966102
 3,07159615	-0,00067797	-0,00966102
 3,07667327	-0,00067797	-0,00966102
 3,08175015	-0,00067797	-0,01000000
 3,08682728	-0,00067797	-0,01000000
 3,09190416	-0,00067797	-0,01000000
 3,09698129	-0,00067797	-0,01000000
 3,10205841	-0,00067797	-0,01000000
 3,10713530	-0,00067797	-0,01000000
 3,11221242	-0,00067797	-0,01000000
 3,11728930	-0,00067797	-0,01033898
 3,12236643	-0,00067797	-0,01033898
 3,12744331	-0,00067797	-0,01033898
 3,13252044	-0,00067797	-0,01033898
 3,13759732	-0,00067797	-0,01033898
 3,14267445	-0,00067797	-0,01033898
 3,14775157	-0,00067797	-0,01033898
 3,15282845	-0,00067797	-0,01033898
 3,15790558	-0,00067797	-0,01033898
 3,16298246	-0,00067797	-0,01033898
 3,16805959	-0,00067797	-0,01033898
 3,17313647	-0,00067797	-0,01033898
 3,17821360	-0,00067797	-0,01033898
 3,18329072	-0,00067797	-0,01033898
 3,18836761	-0,00067797	-0,01033898
 3,19344473	-0,00067797	-0,01033898
 3,19852161	-0,00067797	-0,01033898
 3,20359874	-0,00067797	-0,01033898
 3,20867562	-0,00067797	-0,01033898
 3,21375275	-0,00067797	-0,01033898
 3,21882963	-0,00067797	-0,01033898
 3,22390676	-0,00067797	-0,01033898
 3,22898388	-0,00067797	-0,01033898
 3,23406076	-0,00067797	-0,01033898
 3,23913789	-0,00067797	-0,01033898
 3,24421477	-0,00067797	-0,01033898
 3,24929190	-0,00067797	-0,01033898
 3,25436878	-0,00067797	-0,01033898
 3,25944591	-0,00067797	-0,01033898
 3,26452279	-0,00067797	-0,01033898
 3,26959991	-0,00067797	-0,01033898
 3,27467704	-0,00067797	-0,01033898
 3,27975392	-0,00067797	-0,01033898
 3,28483105	-0,00067797	-0,01033898
 3,28990793	-0,00067797	-0,01033898
 3,29498506	-0,00067797	-0,01033898
 3,30006194	-0,00067797	-0,01033898
 3,30513906	-0,00067797	-0,01033898
 3,31021595	-0,00067797	-0,01033898
 3,31529307	-0,00067797	-0,01033898
 3,32037020	-0,00067797	-0,01033898
 3,32544708	-0,00067797	-0,01033898
 3,33052421	-0,00067797	-0,01033898
 3,33560109	-0,00067797	-0,01033898
 3,34067822	-0,00067797	-0,01033898
 3,34575510	-0,00067797	-0,01033898
 3,35083222	-0,00067797	-0,01033898
 3,35590935	-0,00067797	-0,01033898
 3,36098623	-0,00067797	-0,01033898
 3,36606336	-0,00067797	-0,01033898
 3,37114024	-0,00067797	-0,01033898
 3,37621737	-0,00067797	-0,01033898
 3,38129425	-0,00067797	-0,01067797
 3,38637137	-0,00067797	-0,01033898
 3,39144826	-0,00067797	-0,01033898
 3,39652538	-0,00067797	-0,01067797
 3,40160251	-0,00067797	-0,01067797
 3,40667939	-0,00067797	-0,01067797
 3,41175652	-0,00067797	-0,01067797
 3,41683340	-0,00067797	-0,01067797
 3,42191052	-0,00067797	-0,01067797
 3,42698741	-0,00067797	-0,01067797
 3,43206453	-0,00067797	-0,01067797
 3,43714142	-0,00067797	-0,01067797
 3,44221854	-0,00067797	-0,01067797
 3,44729567	-0,00067797	-0,01067797
 3,45237255	-0,00067797	-0,01067797
 3,45744967	-0,00067797	-0,01101695
 3,46252656	-0,00067797	-0,01101695
 3,46760368	-0,00067797	-0,01101695
 3,47268057	-0,00067797	-0,01101695
 3,47775769	-0,00067797	-0,01101695
 3,48283458	-0,00067797	-0,01101695
 3,48791170	-0,00067797	-0,01101695
 3,49298882	-0,00067797	-0,01101695
 3,49806571	-0,00067797	-0,01101695
 3,50314283	-0,00067797	-0,01101695
 3,50821972	-0,00067797	-0,01135593
 3,51329684	-0,00067797	-0,01135593
 3,51837373	-0,00067797	-0,01101695
 3,52345085	-0,00067797	-0,01101695
 3,52852798	-0,00067797	-0,01135593
 3,53360486	-0,00067797	-0,01135593
 3,53868198	-0,00067797	-0,01135593
 3,54375887	-0,00067797	-0,01101695
 3,54883599	-0,00067797	-0,01101695
 3,55391288	-0,00067797	-0,01135593
 3,55899000	-0,00067797	-0,01135593
 3,56406689	-0,00067797	-0,01101695
 3,56914401	-0,00067797	-0,01101695
 3,57422113	-0,00067797	-0,01101695
 3,57929802	-0,00067797	-0,01101695
 3,58437514	-0,00067797	-0,01135593
 3,58945203	-0,00033898	-0,01101695
 3,59452915	-0,00067797	-0,01101695
 3,59960604	-0,00033898	-0,01101695
 3,60468316	-0,00067797	-0,01101695
 3,60976005	-0,00067797	-0,01101695
 3,61483717	-0,00067797	-0,01101695
 3,61991429	-0,00067797	-0,01101695
 3,62499118	-0,00067797	-0,01101695
 3,63006830	-0,00067797	-0,01101695
 3,63514519	-0,00067797	-0,01101695
 3,64022231	-0,00067797	-0,01101695
 3,64529920	-0,00067797	-0,01101695
 3,65037632	-0,00067797	-0,01101695
 3,65545321	-0,00067797	-0,01101695
 3,66053033	-0,00067797	-0,01101695
 3,66560745	-0,00067797	-0,01101695
 3,67068434	-0,00067797	-0,01101695
 3,67576146	-0,00067797	-0,01101695
 3,68083835	-0,00067797	-0,01101695
 3,68591547	-0,00067797	-0,01135593
 3,69099236	-0,00067797	-0,01135593
 3,69606948	-0,00067797	-0,01135593
 3,70114660	-0,00067797	-0,01135593
 3,70622349	-0,00067797	-0,01135593
