Time	Channel A
(us)	(V)

-24.91999909	0.94611220
-24.91799909	0.94715800
-24.91599909	0.94826530
-24.91399909	0.94931100
-24.91199909	0.95035680
-24.90999909	0.95146410
-24.90799909	0.95250980
-24.90599909	0.95355560
-24.90399909	0.95466290
-24.90199909	0.95570870
-24.89999909	0.95681600
-24.89799909	0.95681600
-24.89599909	0.95681600
-24.89399909	0.95681600
-24.89199909	0.95681600
-24.88999909	0.95681600
-24.88799909	0.95681600
-24.88599909	0.95681600
-24.88399909	0.95681600
-24.88199909	0.95681600
-24.87999909	0.95681600
-24.87799909	0.95681600
-24.87599909	0.95681600
-24.87399909	0.95681600
-24.87199909	0.95681600
-24.86999909	0.95681600
-24.86799909	0.95681600
-24.86599909	0.95681600
-24.86399909	0.95681600
-24.86199909	0.95681600
-24.85999909	0.95681600
-24.85799909	0.95681600
-24.85599909	0.95681600
-24.85399909	0.95681600
-24.85199909	0.95681600
-24.84999909	0.95681600
-24.84799909	0.95681600
-24.84599909	0.95681600
-24.84399909	0.95681600
-24.84199909	0.95681600
-24.83999909	0.95681600
-24.83799909	0.95681600
-24.83599909	0.95570870
-24.83399909	0.95570870
-24.83199909	0.95466290
-24.82999909	0.95355560
-24.82799909	0.95250980
-24.82599909	0.95146410
-24.82399909	0.95035680
-24.82199909	0.94931100
-24.81999909	0.94826530
-24.81799909	0.94715800
-24.81599909	0.94611220
-24.81399909	0.94500490
-24.81199909	0.94395920
-24.80999909	0.94291340
-24.80799909	0.94180610
-24.80599909	0.94076030
-24.80399909	0.93971460
-24.80199909	0.93756150
-24.79999909	0.93645420
-24.79799909	0.93540850
-24.79599909	0.93436270
-24.79399909	0.93325540
-24.79199909	0.93220970
-24.78999909	0.93116380
-24.78799909	0.93005660
-24.78599909	0.92790350
-24.78399909	0.92581200
-24.78199909	0.92365900
-24.77999909	0.92150590
-24.77799909	0.91941430
-24.77599909	0.91726130
-24.77399909	0.91510830
-24.77199909	0.91406250
-24.76999909	0.91301670
-24.76799909	0.91190950
-24.76599909	0.91086370
-24.76399909	0.90871060
-24.76199909	0.90661910
-24.75999910	0.90446600
-24.75799910	0.90231300
-24.75599910	0.90022150
-24.75399910	0.89911420
-24.75199910	0.89702260
-24.74999910	0.89486960
-24.74799910	0.89271650
-24.74599910	0.89056350
-24.74399910	0.88847200
-24.74199910	0.88631890
-24.73999910	0.88312010
-24.73799910	0.87992130
-24.73599910	0.87666090
-24.73399910	0.87346210
-24.73199910	0.87137060
-24.72999910	0.86921750
-24.72799910	0.86706450
-24.72599910	0.86386570
-24.72399910	0.86066680
-24.72199910	0.85746800
-24.71999910	0.85531500
-24.71799910	0.85316190
-24.71599910	0.85107030
-24.71399910	0.84787150
-24.71199910	0.84467270
-24.70999910	0.84147390
-24.70799910	0.83932080
-24.70599910	0.83716780
-24.70399910	0.83396900
-24.70199910	0.83077020
-24.69999910	0.82757130
-24.69799910	0.82437250
-24.69599910	0.82117370
-24.69399910	0.81902070
-24.69199910	0.81582180
-24.68999910	0.81262300
-24.68799910	0.80942420
-24.68599910	0.80622540
-24.68399910	0.80302660
-24.68199910	0.79976620
-24.67999910	0.79656740
-24.67799910	0.79336860
-24.67599910	0.79016980
-24.67399910	0.78697100
-24.67199910	0.78377220
-24.66999910	0.78057330
-24.66799910	0.77737450
-24.66599910	0.77312990
-24.66399910	0.76993110
-24.66199910	0.76562500
-24.65999910	0.76242620
-24.65799910	0.75922730
-24.65599910	0.75498280
-24.65399910	0.75067670
-24.65199910	0.74643210
-24.64999910	0.74323330
-24.64799910	0.73997290
-24.64599910	0.73572830
-24.64399910	0.73148380
-24.64199910	0.72717770
-24.63999910	0.72293310
-24.63799910	0.71862700
-24.63599910	0.71438240
-24.63399910	0.71118350
-24.63199910	0.70687750
-24.62999910	0.70263280
-24.62799910	0.69832680
-24.62599910	0.69408220
-24.62399910	0.68983760
-24.62199910	0.68553150
-24.61999910	0.68128690
-24.61799910	0.67698080
-24.61599910	0.67162900
-24.61399910	0.66738430
-24.61199910	0.66313980
-24.60999910	0.65883370
-24.60799910	0.65458910
-24.60599910	0.65028300
-24.60399910	0.64603840
-24.60199910	0.64068650
-24.59999910	0.63533470
-24.59799910	0.63109000
-24.59599910	0.62573820
-24.59399910	0.62038630
-24.59199910	0.61614170
-24.58999910	0.61183560
-24.58799910	0.60654530
-24.58599910	0.60119340
-24.58399910	0.59688730
-24.58199910	0.59264270
-24.57999910	0.58729080
-24.57799910	0.58193900
-24.57599910	0.57769440
-24.57399910	0.57338830
-24.57199910	0.56809790
-24.56999910	0.56379180
-24.56799910	0.55844000
-24.56599910	0.55314960
-24.56399910	0.54884350
-24.56199910	0.54459890
-24.55999910	0.53924700
-24.55799910	0.53389520
-24.55599910	0.52965060
-24.55399910	0.52429870
-24.55199910	0.51894680
-24.54999910	0.51359500
-24.54799910	0.50824310
-24.54599910	0.50289120
-24.54399910	0.49760090
-24.54199910	0.49224900
-24.53999910	0.48689710
-24.53799910	0.48154530
-24.53599910	0.47619340
-24.53399910	0.47090300
-24.53199910	0.46555120
-24.52999910	0.45915350
-24.52799910	0.45380170
-24.52599910	0.44844980
-24.52399910	0.44309790
-24.52199910	0.43780760
-24.51999910	0.43245570
-24.51799910	0.42710380
-24.51599910	0.42175200
-24.51399910	0.41640010
-24.51199910	0.41000250
-24.50999910	0.40360480
-24.50799910	0.39825300
-24.50599910	0.39185530
-24.50399910	0.38650350
-24.50199910	0.38121310
-24.49999910	0.37475390
-24.49799910	0.36946360
-24.49599910	0.36411170
-24.49399910	0.35875990
-24.49199910	0.35236220
-24.48999910	0.34701030
-24.48799910	0.34061270
-24.48599910	0.33421500
-24.48399910	0.32775590
-24.48199910	0.32135830
-24.47999910	0.31606790
-24.47799910	0.31071600
-24.47599910	0.30431840
-24.47399910	0.29896650
-24.47199910	0.29256890
-24.46999910	0.28617130
-24.46799910	0.28081940
-24.46599910	0.27442180
-24.46399910	0.26796260
-24.46199910	0.26156500
-24.45999910	0.25516730
-24.45799910	0.24876970
-24.45599910	0.24341780
-24.45399910	0.23702020
-24.45199910	0.23166830
-24.44999910	0.22631640
-24.44799910	0.21991880
-24.44599910	0.21352120
-24.44399910	0.20712350
-24.44199910	0.20072590
-24.43999910	0.19537400
-24.43799910	0.19002210
-24.43599910	0.18362450
-24.43399910	0.17827260
-24.43199910	0.17187500
-24.42999910	0.16547740
-24.42799910	0.16012550
-24.42599910	0.15372790
-24.42399910	0.14733020
-24.42199910	0.14197840
-24.41999910	0.13558070
-24.41799910	0.12918310
-24.41599910	0.12272390
-24.41399910	0.11632630
-24.41199910	0.11103590
-24.40999910	0.10457680
-24.40799910	0.09817913
-24.40599911	0.09073573
-24.40399911	0.08433809
-24.40199911	0.07787894
-24.39999911	0.07148130
-24.39799911	0.06508366
-24.39599911	0.05868602
-24.39399911	0.05228839
-24.39199911	0.04589075
-24.38999911	0.03943159
-24.38799911	0.03303396
-24.38599911	0.02663632
-24.38399911	0.02023868
-24.38199911	0.01384104
-24.37999911	0.00744341
-24.37799911	0.00209154
-24.37599911	-0.00319882
-24.37399911	-0.00848917
-24.37199911	-0.01384104
-24.36999911	-0.01919291
-24.36799911	-0.02454478
-24.36599911	-0.02983514
-24.36399911	-0.03518701
-24.36199911	-0.03949311
-24.35999911	-0.04373770
-24.35799911	-0.04798228
-24.35599911	-0.05228839
-24.35399911	-0.05653297
-24.35199911	-0.05973179
-24.34999911	-0.06293061
-24.34799911	-0.06612943
-24.34599911	-0.06938976
-24.34399911	-0.07258859
-24.34199911	-0.07468012
-24.33999911	-0.07683317
-24.33799911	-0.07898622
-24.33599911	-0.08003199
-24.33399911	-0.08107775
-24.33199911	-0.08218504
-24.32999911	-0.08323081
-24.32799911	-0.08427657
-24.32599911	-0.08538385
-24.32399911	-0.08538385
-24.32199911	-0.08538385
-24.31999911	-0.08538385
-24.31799911	-0.08538385
-24.31599911	-0.08538385
-24.31399911	-0.08538385
-24.31199911	-0.08538385
-24.30999911	-0.08538385
-24.30799911	-0.08538385
-24.30599911	-0.08538385
-24.30399911	-0.08538385
-24.30199911	-0.08538385
-24.29999911	-0.08538385
-24.29799911	-0.08538385
-24.29599911	-0.08538385
-24.29399911	-0.08538385
-24.29199911	-0.08538385
-24.28999911	-0.08538385
-24.28799911	-0.08538385
-24.28599911	-0.08538385
-24.28399911	-0.08538385
-24.28199911	-0.08538385
-24.27999911	-0.08538385
-24.27799911	-0.08538385
-24.27599911	-0.08538385
-24.27399911	-0.08538385
-24.27199911	-0.08538385
-24.26999911	-0.08538385
-24.26799911	-0.08538385
-24.26599911	-0.08538385
-24.26399911	-0.08538385
-24.26199911	-0.08538385
-24.25999911	-0.08538385
-24.25799911	-0.08538385
-24.25599911	-0.08538385
-24.25399911	-0.08538385
-24.25199911	-0.08538385
-24.24999911	-0.08538385
-24.24799911	-0.08538385
-24.24599911	-0.08538385
-24.24399911	-0.08538385
-24.24199911	-0.08538385
-24.23999911	-0.08538385
-24.23799911	-0.08538385
-24.23599911	-0.08538385
-24.23399911	-0.08538385
-24.23199911	-0.08538385
-24.22999911	-0.08538385
-24.22799911	-0.08538385
-24.22599911	-0.08538385
-24.22399911	-0.08538385
-24.22199911	-0.08538385
-24.21999911	-0.08538385
-24.21799911	-0.08538385
-24.21599911	-0.08538385
-24.21399911	-0.08538385
-24.21199911	-0.08538385
-24.20999911	-0.08538385
-24.20799911	-0.08538385
-24.20599911	-0.08538385
-24.20399911	-0.08538385
-24.20199911	-0.08538385
-24.19999911	-0.08538385
-24.19799911	-0.08538385
-24.19599911	-0.08538385
-24.19399911	-0.08538385
-24.19199911	-0.08538385
-24.18999911	-0.08538385
-24.18799911	-0.08538385
-24.18599911	-0.08538385
-24.18399911	-0.08538385
-24.18199911	-0.08538385
-24.17999911	-0.08538385
-24.17799911	-0.08538385
-24.17599911	-0.08538385
-24.17399911	-0.08538385
-24.17199911	-0.08538385
-24.16999911	-0.08538385
-24.16799911	-0.08538385
-24.16599911	-0.08538385
-24.16399911	-0.08538385
-24.16199911	-0.08538385
-24.15999911	-0.08538385
-24.15799911	-0.08538385
-24.15599911	-0.08538385
-24.15399911	-0.08538385
-24.15199911	-0.08538385
-24.14999911	-0.08538385
-24.14799911	-0.08538385
-24.14599911	-0.08538385
-24.14399911	-0.08538385
-24.14199911	-0.08538385
-24.13999911	-0.08538385
-24.13799911	-0.08538385
-24.13599911	-0.08538385
-24.13399911	-0.08538385
-24.13199911	-0.08538385
-24.12999911	-0.08538385
-24.12799911	-0.08538385
-24.12599911	-0.08538385
-24.12399911	-0.08538385
-24.12199911	-0.08538385
-24.11999911	-0.08538385
-24.11799911	-0.08538385
-24.11599911	-0.08538385
-24.11399911	-0.08538385
-24.11199911	-0.08538385
-24.10999911	-0.08538385
-24.10799911	-0.08538385
-24.10599911	-0.08538385
-24.10399911	-0.08538385
-24.10199911	-0.08538385
-24.09999911	-0.08538385
-24.09799911	-0.08538385
-24.09599911	-0.08538385
-24.09399911	-0.08538385
-24.09199911	-0.08538385
-24.08999911	-0.08538385
-24.08799911	-0.08538385
-24.08599911	-0.08538385
-24.08399911	-0.08538385
-24.08199911	-0.08538385
-24.07999911	-0.08538385
-24.07799911	-0.08538385
-24.07599911	-0.08538385
-24.07399911	-0.08538385
-24.07199911	-0.08538385
-24.06999911	-0.08538385
-24.06799911	-0.08538385
-24.06599911	-0.08538385
-24.06399911	-0.08538385
-24.06199911	-0.08538385
-24.05999911	-0.08538385
-24.05799911	-0.08538385
-24.05599911	-0.08538385
-24.05399911	-0.08538385
-24.05199912	-0.08538385
-24.04999912	-0.08538385
-24.04799912	-0.08538385
-24.04599912	-0.08538385
-24.04399912	-0.08538385
-24.04199912	-0.08538385
-24.03999912	-0.08538385
-24.03799912	-0.08538385
-24.03599912	-0.08538385
-24.03399912	-0.08538385
-24.03199912	-0.08538385
-24.02999912	-0.08538385
-24.02799912	-0.08538385
-24.02599912	-0.08538385
-24.02399912	-0.08538385
-24.02199912	-0.08538385
-24.01999912	-0.08538385
-24.01799912	-0.08538385
-24.01599912	-0.08538385
-24.01399912	-0.08538385
-24.01199912	-0.08538385
-24.00999912	-0.08538385
-24.00799912	-0.08538385
-24.00599912	-0.08538385
-24.00399912	-0.08538385
-24.00199912	-0.08538385
-23.99999912	-0.08538385
-23.99799912	-0.08538385
-23.99599912	-0.08538385
-23.99399912	-0.08538385
-23.99199912	-0.08538385
-23.98999912	-0.08538385
-23.98799912	-0.08538385
-23.98599912	-0.08538385
-23.98399912	-0.08538385
-23.98199912	-0.08538385
-23.97999912	-0.08538385
-23.97799912	-0.08538385
-23.97599912	-0.08538385
-23.97399912	-0.08538385
-23.97199912	-0.08538385
-23.96999912	-0.08538385
-23.96799912	-0.08538385
-23.96599912	-0.08538385
-23.96399912	-0.08538385
-23.96199912	-0.08538385
-23.95999912	-0.08538385
-23.95799912	-0.08538385
-23.95599912	-0.08538385
-23.95399912	-0.08538385
-23.95199912	-0.08538385
-23.94999912	-0.08538385
-23.94799912	-0.08538385
-23.94599912	-0.08538385
-23.94399912	-0.08538385
-23.94199912	-0.08538385
-23.93999912	-0.08538385
-23.93799912	-0.08538385
-23.93599912	-0.08538385
-23.93399912	-0.08538385
-23.93199912	-0.08538385
-23.92999912	-0.08538385
-23.92799912	-0.08538385
-23.92599912	-0.08538385
-23.92399912	-0.08538385
-23.92199912	-0.08538385
-23.91999912	-0.08538385
-23.91799912	-0.08538385
-23.91599912	-0.08538385
-23.91399912	-0.08538385
-23.91199912	-0.08538385
-23.90999912	-0.08538385
-23.90799912	-0.08538385
-23.90599912	-0.08538385
-23.90399912	-0.08538385
-23.90199912	-0.08538385
-23.89999912	-0.08538385
-23.89799912	-0.08538385
-23.89599912	-0.08538385
-23.89399912	-0.08538385
-23.89199912	-0.08538385
-23.88999912	-0.08538385
-23.88799912	-0.08538385
-23.88599912	-0.08538385
-23.88399912	-0.08538385
-23.88199912	-0.08538385
-23.87999912	-0.08538385
-23.87799912	-0.08538385
-23.87599912	-0.08538385
-23.87399912	-0.08538385
-23.87199912	-0.08538385
-23.86999912	-0.08538385
-23.86799912	-0.08538385
-23.86599912	-0.08538385
-23.86399912	-0.08538385
-23.86199912	-0.08538385
-23.85999912	-0.08427657
-23.85799912	-0.08427657
-23.85599912	-0.08427657
-23.85399912	-0.08427657
-23.85199912	-0.08427657
-23.84999912	-0.08427657
-23.84799912	-0.08323081
-23.84599912	-0.08218504
-23.84399912	-0.08218504
-23.84199912	-0.08218504
-23.83999912	-0.08218504
-23.83799912	-0.08218504
-23.83599912	-0.08218504
-23.83399912	-0.08218504
-23.83199912	-0.08218504
-23.82999912	-0.08218504
-23.82799912	-0.08323081
-23.82599912	-0.08218504
-23.82399912	-0.08107775
-23.82199912	-0.08107775
-23.81999912	-0.08107775
-23.81799912	-0.08003199
-23.81599912	-0.08107775
-23.81399912	-0.08218504
-23.81199912	-0.08218504
-23.80999912	-0.08107775
-23.80799912	-0.08003199
-23.80599912	-0.08003199
-23.80399912	-0.08003199
-23.80199912	-0.08003199
-23.79999912	-0.07898622
-23.79799912	-0.07787894
-23.79599912	-0.07787894
-23.79399912	-0.07787894
-23.79199912	-0.07787894
-23.78999912	-0.07787894
-23.78799912	-0.07787894
-23.78599912	-0.07787894
-23.78399912	-0.07683317
-23.78199912	-0.07578740
-23.77999912	-0.07578740
-23.77799912	-0.07578740
-23.77599912	-0.07683317
-23.77399912	-0.07578740
-23.77199912	-0.07578740
-23.76999912	-0.07578740
-23.76799912	-0.07578740
-23.76599912	-0.07578740
-23.76399912	-0.07468012
-23.76199912	-0.07468012
-23.75999912	-0.07468012
-23.75799912	-0.07363435
-23.75599912	-0.07363435
-23.75399912	-0.07468012
-23.75199912	-0.07468012
-23.74999912	-0.07578740
-23.74799912	-0.07468012
-23.74599912	-0.07468012
-23.74399912	-0.07363435
-23.74199912	-0.07363435
-23.73999912	-0.07363435
-23.73799912	-0.07363435
-23.73599912	-0.07468012
-23.73399912	-0.07468012
-23.73199912	-0.07578740
-23.72999912	-0.07578740
-23.72799912	-0.07578740
-23.72599912	-0.07683317
-23.72399912	-0.07683317
-23.72199912	-0.07578740
-23.71999912	-0.07578740
-23.71799912	-0.07468012
-23.71599912	-0.07578740
-23.71399912	-0.07578740
-23.71199912	-0.07578740
-23.70999912	-0.07578740
-23.70799912	-0.07578740
-23.70599912	-0.07468012
-23.70399912	-0.07363435
-23.70199912	-0.07363435
-23.69999912	-0.07258859
-23.69799913	-0.07258859
-23.69599913	-0.07258859
-23.69399913	-0.07148130
-23.69199913	-0.07043553
-23.68999913	-0.07043553
-23.68799913	-0.07043553
-23.68599913	-0.07148130
-23.68399913	-0.07043553
-23.68199913	-0.07043553
-23.67999913	-0.07043553
-23.67799913	-0.07043553
-23.67599913	-0.07043553
-23.67399913	-0.07148130
-23.67199913	-0.07148130
-23.66999913	-0.07148130
-23.66799913	-0.07148130
-23.66599913	-0.07148130
-23.66399913	-0.07148130
-23.66199913	-0.07148130
-23.65999913	-0.07148130
-23.65799913	-0.07148130
-23.65599913	-0.07148130
-23.65399913	-0.07043553
-23.65199913	-0.07043553
-23.64999913	-0.07043553
-23.64799913	-0.07043553
-23.64599913	-0.07043553
-23.64399913	-0.06938976
-23.64199913	-0.06834400
-23.63999913	-0.06834400
-23.63799913	-0.06834400
-23.63599913	-0.06834400
-23.63399913	-0.06834400
-23.63199913	-0.06834400
-23.62999913	-0.06834400
-23.62799913	-0.06834400
-23.62599913	-0.06834400
-23.62399913	-0.06834400
-23.62199913	-0.06834400
-23.61999913	-0.06834400
-23.61799913	-0.06834400
-23.61599913	-0.06834400
-23.61399913	-0.06834400
-23.61199913	-0.06834400
-23.60999913	-0.06834400
-23.60799913	-0.06834400
-23.60599913	-0.06834400
-23.60399913	-0.06834400
-23.60199913	-0.06834400
-23.59999913	-0.06834400
-23.59799913	-0.06834400
-23.59599913	-0.06834400
-23.59399913	-0.06834400
-23.59199913	-0.06834400
-23.58999913	-0.06834400
-23.58799913	-0.06834400
-23.58599913	-0.06834400
-23.58399913	-0.06834400
-23.58199913	-0.06834400
-23.57999913	-0.06834400
-23.57799913	-0.06834400
-23.57599913	-0.06834400
-23.57399913	-0.06834400
-23.57199913	-0.06834400
-23.56999913	-0.06834400
-23.56799913	-0.06834400
-23.56599913	-0.06834400
-23.56399913	-0.06834400
-23.56199913	-0.06834400
-23.55999913	-0.06834400
-23.55799913	-0.06834400
-23.55599913	-0.06834400
-23.55399913	-0.06834400
-23.55199913	-0.06834400
-23.54999913	-0.06834400
-23.54799913	-0.06834400
-23.54599913	-0.06834400
-23.54399913	-0.06834400
-23.54199913	-0.06834400
-23.53999913	-0.06834400
-23.53799913	-0.06834400
-23.53599913	-0.06834400
-23.53399913	-0.06834400
-23.53199913	-0.06834400
-23.52999913	-0.06834400
-23.52799913	-0.06834400
-23.52599913	-0.06834400
-23.52399913	-0.06834400
-23.52199913	-0.06834400
-23.51999913	-0.06834400
-23.51799913	-0.06834400
-23.51599913	-0.06834400
-23.51399913	-0.06834400
-23.51199913	-0.06834400
-23.50999913	-0.06834400
-23.50799913	-0.06834400
-23.50599913	-0.06834400
-23.50399913	-0.06834400
-23.50199913	-0.06834400
-23.49999913	-0.06834400
-23.49799913	-0.06834400
-23.49599913	-0.06834400
-23.49399913	-0.06834400
-23.49199913	-0.06834400
-23.48999913	-0.06834400
-23.48799913	-0.06834400
-23.48599913	-0.06834400
-23.48399913	-0.06834400
-23.48199913	-0.06834400
-23.47999913	-0.06834400
-23.47799913	-0.06834400
-23.47599913	-0.06834400
-23.47399913	-0.06834400
-23.47199913	-0.06834400
-23.46999913	-0.06834400
-23.46799913	-0.06834400
-23.46599913	-0.06834400
-23.46399913	-0.06834400
-23.46199913	-0.06834400
-23.45999913	-0.06834400
-23.45799913	-0.06834400
-23.45599913	-0.06834400
-23.45399913	-0.06834400
-23.45199913	-0.06834400
-23.44999913	-0.06834400
-23.44799913	-0.06834400
-23.44599913	-0.06834400
-23.44399913	-0.06834400
-23.44199913	-0.06834400
-23.43999913	-0.06834400
-23.43799913	-0.06834400
-23.43599913	-0.06834400
-23.43399913	-0.06834400
-23.43199913	-0.06834400
-23.42999913	-0.06834400
-23.42799913	-0.06834400
-23.42599913	-0.06834400
-23.42399913	-0.06834400
-23.42199913	-0.06834400
-23.41999913	-0.06834400
-23.41799913	-0.06834400
-23.41599913	-0.06834400
-23.41399913	-0.06834400
-23.41199913	-0.06834400
-23.40999913	-0.06834400
-23.40799913	-0.06834400
-23.40599913	-0.06834400
-23.40399913	-0.06834400
-23.40199913	-0.06834400
-23.39999913	-0.06834400
-23.39799913	-0.06834400
-23.39599913	-0.06834400
-23.39399913	-0.06834400
-23.39199913	-0.06834400
-23.38999913	-0.06834400
-23.38799913	-0.06834400
-23.38599913	-0.06834400
-23.38399913	-0.06834400
-23.38199913	-0.06834400
-23.37999913	-0.06834400
-23.37799913	-0.06834400
-23.37599913	-0.06834400
-23.37399913	-0.06834400
-23.37199913	-0.06834400
-23.36999913	-0.06834400
-23.36799913	-0.06834400
-23.36599913	-0.06834400
-23.36399913	-0.06834400
-23.36199913	-0.06834400
-23.35999913	-0.06834400
-23.35799913	-0.06834400
-23.35599913	-0.06834400
-23.35399913	-0.06834400
-23.35199913	-0.06834400
-23.34999913	-0.06834400
-23.34799913	-0.06834400
-23.34599914	-0.06834400
-23.34399914	-0.06834400
-23.34199914	-0.06834400
-23.33999914	-0.06834400
-23.33799914	-0.06834400
-23.33599914	-0.06834400
-23.33399914	-0.06834400
-23.33199914	-0.06834400
-23.32999914	-0.06834400
-23.32799914	-0.06834400
-23.32599914	-0.06834400
-23.32399914	-0.06834400
-23.32199914	-0.06834400
-23.31999914	-0.06834400
-23.31799914	-0.06834400
-23.31599914	-0.06834400
-23.31399914	-0.06834400
-23.31199914	-0.06834400
-23.30999914	-0.06834400
-23.30799914	-0.06834400
-23.30599914	-0.06834400
-23.30399914	-0.06834400
-23.30199914	-0.06834400
-23.29999914	-0.06834400
-23.29799914	-0.06834400
-23.29599914	-0.06834400
-23.29399914	-0.06834400
-23.29199914	-0.06834400
-23.28999914	-0.06834400
-23.28799914	-0.06834400
-23.28599914	-0.06834400
-23.28399914	-0.06834400
-23.28199914	-0.06834400
-23.27999914	-0.06834400
-23.27799914	-0.06834400
-23.27599914	-0.06834400
-23.27399914	-0.06723671
-23.27199914	-0.06723671
-23.26999914	-0.06723671
-23.26799914	-0.06723671
-23.26599914	-0.06723671
-23.26399914	-0.06723671
-23.26199914	-0.06723671
-23.25999914	-0.06723671
-23.25799914	-0.06723671
-23.25599914	-0.06723671
-23.25399914	-0.06723671
-23.25199914	-0.06723671
-23.24999914	-0.06723671
-23.24799914	-0.06619094
-23.24599914	-0.06619094
-23.24399914	-0.06619094
-23.24199914	-0.06619094
-23.23999914	-0.06508366
-23.23799914	-0.06508366
-23.23599914	-0.06508366
-23.23399914	-0.06508366
-23.23199914	-0.06508366
-23.22999914	-0.06403790
-23.22799914	-0.06403790
-23.22599914	-0.06403790
-23.22399914	-0.06403790
-23.22199914	-0.06403790
-23.21999914	-0.06403790
-23.21799914	-0.06299213
-23.21599914	-0.06403790
-23.21399914	-0.06403790
-23.21199914	-0.06403790
-23.20999914	-0.06508366
-23.20799914	-0.06619094
-23.20599914	-0.06619094
-23.20399914	-0.06619094
-23.20199914	-0.06619094
-23.19999914	-0.06508366
-23.19799914	-0.06508366
-23.19599914	-0.06508366
-23.19399914	-0.06508366
-23.19199914	-0.06403790
-23.18999914	-0.06299213
-23.18799914	-0.06299213
-23.18599914	-0.06403790
-23.18399914	-0.06299213
-23.18199914	-0.06188484
-23.17999914	-0.06083908
-23.17799914	-0.06083908
-23.17599914	-0.05979331
-23.17399914	-0.05868602
-23.17199914	-0.05868602
-23.16999914	-0.05764025
-23.16799914	-0.05868602
-23.16599914	-0.05868602
-23.16399914	-0.05764025
-23.16199914	-0.05764025
-23.15999914	-0.05764025
-23.15799914	-0.05764025
-23.15599914	-0.05653297
-23.15399914	-0.05653297
-23.15199914	-0.05653297
-23.14999914	-0.05653297
-23.14799914	-0.05764025
-23.14599914	-0.05764025
-23.14399914	-0.05764025
-23.14199914	-0.05868602
-23.13999914	-0.05868602
-23.13799914	-0.05868602
-23.13599914	-0.05764025
-23.13399914	-0.05764025
-23.13199914	-0.05764025
-23.12999914	-0.05653297
-23.12799914	-0.05653297
-23.12599914	-0.05653297
-23.12399914	-0.05653297
-23.12199914	-0.05548720
-23.11999914	-0.05548720
-23.11799914	-0.05653297
-23.11599914	-0.05653297
-23.11399914	-0.05548720
-23.11199914	-0.05548720
-23.10999914	-0.05444144
-23.10799914	-0.05333415
-23.10599914	-0.05333415
-23.10399914	-0.05333415
-23.10199914	-0.05333415
-23.09999914	-0.05333415
-23.09799914	-0.05333415
-23.09599914	-0.05333415
-23.09399914	-0.05333415
-23.09199914	-0.05333415
-23.08999914	-0.05333415
-23.08799914	-0.05333415
-23.08599914	-0.05228839
-23.08399914	-0.05124262
-23.08199914	-0.05124262
-23.07999914	-0.05124262
-23.07799914	-0.05124262
-23.07599914	-0.05124262
-23.07399914	-0.05124262
-23.07199914	-0.05124262
-23.06999914	-0.05124262
-23.06799914	-0.05124262
-23.06599914	-0.05124262
-23.06399914	-0.05124262
-23.06199914	-0.05124262
-23.05999914	-0.05124262
-23.05799914	-0.05124262
-23.05599914	-0.05124262
-23.05399914	-0.05124262
-23.05199914	-0.05124262
-23.04999914	-0.05124262
-23.04799914	-0.05124262
-23.04599914	-0.05124262
-23.04399914	-0.05124262
-23.04199914	-0.05124262
-23.03999914	-0.05124262
-23.03799914	-0.05124262
-23.03599914	-0.05124262
-23.03399914	-0.05124262
-23.03199914	-0.05124262
-23.02999914	-0.05124262
-23.02799914	-0.05124262
-23.02599914	-0.05124262
-23.02399914	-0.05124262
-23.02199914	-0.05124262
-23.01999914	-0.05124262
-23.01799914	-0.05124262
-23.01599914	-0.05124262
-23.01399914	-0.05124262
-23.01199914	-0.05124262
-23.00999914	-0.05124262
-23.00799914	-0.05124262
-23.00599914	-0.05124262
-23.00399914	-0.05124262
-23.00199914	-0.05124262
-22.99999914	-0.05124262
-22.99799914	-0.05124262
-22.99599914	-0.05124262
-22.99399914	-0.05124262
-22.99199915	-0.05124262
-22.98999915	-0.05124262
-22.98799915	-0.05124262
-22.98599915	-0.05124262
-22.98399915	-0.05124262
-22.98199915	-0.05124262
-22.97999915	-0.05124262
-22.97799915	-0.05124262
-22.97599915	-0.05124262
-22.97399915	-0.05124262
-22.97199915	-0.05124262
-22.96999915	-0.05124262
-22.96799915	-0.05124262
-22.96599915	-0.05124262
-22.96399915	-0.05124262
-22.96199915	-0.05124262
-22.95999915	-0.05124262
-22.95799915	-0.05124262
-22.95599915	-0.05124262
-22.95399915	-0.05124262
-22.95199915	-0.05124262
-22.94999915	-0.05124262
-22.94799915	-0.05124262
-22.94599915	-0.05124262
-22.94399915	-0.05124262
-22.94199915	-0.05124262
-22.93999915	-0.05124262
-22.93799915	-0.05124262
-22.93599915	-0.05124262
-22.93399915	-0.05124262
-22.93199915	-0.05124262
-22.92999915	-0.05124262
-22.92799915	-0.05124262
-22.92599915	-0.05124262
-22.92399915	-0.05124262
-22.92199915	-0.05124262
-22.91999915	-0.05124262
-22.91799915	-0.05124262
-22.91599915	-0.05124262
-22.91399915	-0.05124262
-22.91199915	-0.05124262
-22.90999915	-0.05124262
-22.90799915	-0.05124262
-22.90599915	-0.05124262
-22.90399915	-0.05124262
-22.90199915	-0.05124262
-22.89999915	-0.05124262
-22.89799915	-0.05124262
-22.89599915	-0.05124262
-22.89399915	-0.05124262
-22.89199915	-0.05124262
-22.88999915	-0.05124262
-22.88799915	-0.05124262
-22.88599915	-0.05124262
