Time	Channel A
-26.17599963	-0.06834400
-26.17399963	-0.06834400
-26.17199963	-0.06834400
-26.16999963	-0.06834400
-26.16799963	-0.06834400
-26.16599963	-0.06834400
-26.16399963	-0.06834400
-26.16199963	-0.06834400
-26.15999963	-0.06834400
-26.15799963	-0.06834400
-26.15599963	-0.06834400
-26.15399963	-0.06834400
-26.15199963	-0.06834400
-26.14999963	-0.06834400
-26.14799963	-0.06834400
-26.14599963	-0.06834400
-26.14399963	-0.06834400
-26.14199963	-0.06834400
-26.13999963	-0.06834400
-26.13799963	-0.06834400
-26.13599963	-0.06834400
-26.13399963	-0.06834400
-26.13199963	-0.06834400
-26.12999963	-0.06834400
-26.12799963	-0.06834400
-26.12599963	-0.06834400
-26.12399963	-0.06834400
-26.12199963	-0.06834400
-26.11999963	-0.06834400
-26.11799963	-0.06834400
-26.11599963	-0.06834400
-26.11399963	-0.06834400
-26.11199963	-0.06834400
-26.10999963	-0.06834400
-26.10799963	-0.06834400
-26.10599963	-0.06834400
-26.10399963	-0.06834400
-26.10199963	-0.06834400
-26.09999963	-0.06834400
-26.09799963	-0.06834400
-26.09599963	-0.06834400
-26.09399963	-0.06834400
-26.09199963	-0.06834400
-26.08999963	-0.06834400
-26.08799963	-0.06834400
-26.08599963	-0.06834400
-26.08399963	-0.06834400
-26.08199963	-0.06834400
-26.07999963	-0.06834400
-26.07799963	-0.06834400
-26.07599963	-0.06834400
-26.07399963	-0.06834400
-26.07199963	-0.06834400
-26.06999963	-0.06834400
-26.06799963	-0.06834400
-26.06599963	-0.06834400
-26.06399963	-0.06834400
-26.06199963	-0.06834400
-26.05999963	-0.06834400
-26.05799963	-0.06834400
-26.05599963	-0.06834400
-26.05399963	-0.06834400
-26.05199963	-0.06834400
-26.04999963	-0.06834400
-26.04799963	-0.06834400
-26.04599963	-0.06834400
-26.04399963	-0.06834400
-26.04199963	-0.06834400
-26.03999963	-0.06834400
-26.03799963	-0.06834400
-26.03599963	-0.06834400
-26.03399963	-0.06834400
-26.03199963	-0.06834400
-26.02999963	-0.06834400
-26.02799963	-0.06834400
-26.02599963	-0.06834400
-26.02399963	-0.06834400
-26.02199963	-0.06834400
-26.01999963	-0.06834400
-26.01799963	-0.06834400
-26.01599963	-0.06834400
-26.01399963	-0.06834400
-26.01199963	-0.06834400
-26.00999963	-0.06834400
-26.00799963	-0.06834400
-26.00599963	-0.06834400
-26.00399963	-0.06834400
-26.00199963	-0.06834400
-25.99999963	-0.06834400
-25.99799963	-0.06834400
-25.99599963	-0.06834400
-25.99399963	-0.06834400
-25.99199963	-0.06834400
-25.98999963	-0.06834400
-25.98799963	-0.06834400
-25.98599963	-0.06834400
-25.98399963	-0.06834400
-25.98199963	-0.06834400
-25.97999963	-0.06834400
-25.97799963	-0.06834400
-25.97599963	-0.06834400
-25.97399963	-0.06834400
-25.97199963	-0.06723671
-25.96999963	-0.06723671
-25.96799963	-0.06723671
-25.96599963	-0.06723671
-25.96399963	-0.06619094
-25.96199963	-0.06619094
-25.95999963	-0.06619094
-25.95799963	-0.06619094
-25.95599963	-0.06508366
-25.95399963	-0.06508366
-25.95199963	-0.06508366
-25.94999963	-0.06508366
-25.94799963	-0.06508366
-25.94599963	-0.06508366
-25.94399963	-0.06508366
-25.94199963	-0.06508366
-25.93999963	-0.06619094
-25.93799963	-0.06619094
-25.93599963	-0.06619094
-25.93399963	-0.06619094
-25.93199963	-0.06723671
-25.92999963	-0.06723671
-25.92799963	-0.06723671
-25.92599963	-0.06723671
-25.92399963	-0.06834400
-25.92199963	-0.06723671
-25.91999963	-0.06723671
-25.91799963	-0.06723671
-25.91599963	-0.06723671
-25.91399963	-0.06723671
-25.91199963	-0.06723671
-25.90999963	-0.06723671
-25.90799963	-0.06723671
-25.90599964	-0.06723671
-25.90399964	-0.06723671
-25.90199964	-0.06619094
-25.89999964	-0.06619094
-25.89799964	-0.06508366
-25.89599964	-0.06508366
-25.89399964	-0.06508366
-25.89199964	-0.06508366
-25.88999964	-0.06508366
-25.88799964	-0.06403790
-25.88599964	-0.06403790
-25.88399964	-0.06403790
-25.88199964	-0.06403790
-25.87999964	-0.06299213
-25.87799964	-0.06299213
-25.87599964	-0.06299213
-25.87399964	-0.06188484
-25.87199964	-0.06188484
-25.86999964	-0.06299213
-25.86799964	-0.06299213
-25.86599964	-0.06299213
-25.86399964	-0.06299213
-25.86199964	-0.06188484
-25.85999964	-0.06188484
-25.85799964	-0.06188484
-25.85599964	-0.06188484
-25.85399964	-0.06188484
-25.85199964	-0.06083908
-25.84999964	-0.05979331
-25.84799964	-0.06083908
-25.84599964	-0.06083908
-25.84399964	-0.06083908
-25.84199964	-0.06188484
-25.83999964	-0.06188484
-25.83799964	-0.06083908
-25.83599964	-0.06083908
-25.83399964	-0.06083908
-25.83199964	-0.05979331
-25.82999964	-0.05979331
-25.82799964	-0.05868602
-25.82599964	-0.05868602
-25.82399964	-0.05868602
-25.82199964	-0.05764025
-25.81999964	-0.05764025
-25.81799964	-0.05764025
-25.81599964	-0.05653297
-25.81399964	-0.05548720
-25.81199964	-0.05444144
-25.80999964	-0.05333415
-25.80799964	-0.05228839
-25.80599964	-0.05228839
-25.80399964	-0.05124262
-25.80199964	-0.05228839
-25.79999964	-0.05228839
-25.79799964	-0.05228839
-25.79599964	-0.05228839
-25.79399964	-0.05333415
-25.79199964	-0.05444144
-25.78999964	-0.05444144
-25.78799964	-0.05444144
-25.78599964	-0.05444144
-25.78399964	-0.05444144
-25.78199964	-0.05444144
-25.77999964	-0.05444144
-25.77799964	-0.05548720
-25.77599964	-0.05548720
-25.77399964	-0.05548720
-25.77199964	-0.05653297
-25.76999964	-0.05548720
-25.76799964	-0.05548720
-25.76599964	-0.05653297
-25.76399964	-0.05653297
-25.76199964	-0.05548720
-25.75999964	-0.05444144
-25.75799964	-0.05444144
-25.75599964	-0.05444144
-25.75399964	-0.05444144
-25.75199964	-0.05444144
-25.74999964	-0.05444144
-25.74799964	-0.05444144
-25.74599964	-0.05333415
-25.74399964	-0.05333415
-25.74199964	-0.05333415
-25.73999964	-0.05228839
-25.73799964	-0.05228839
-25.73599964	-0.05228839
-25.73399964	-0.05124262
-25.73199964	-0.05124262
-25.72999964	-0.05124262
-25.72799964	-0.05124262
-25.72599964	-0.05124262
-25.72399964	-0.05124262
-25.72199964	-0.05124262
-25.71999964	-0.05124262
-25.71799964	-0.05124262
-25.71599964	-0.05124262
-25.71399964	-0.05124262
-25.71199964	-0.05124262
-25.70999964	-0.05124262
-25.70799964	-0.05124262
-25.70599964	-0.05124262
-25.70399964	-0.05124262
-25.70199964	-0.05124262
-25.69999964	-0.05124262
-25.69799964	-0.05124262
-25.69599964	-0.05124262
-25.69399964	-0.05124262
-25.69199964	-0.05124262
-25.68999964	-0.05124262
-25.68799964	-0.05124262
-25.68599964	-0.05124262
-25.68399964	-0.05124262
-25.68199964	-0.05124262
-25.67999964	-0.05124262
-25.67799964	-0.05124262
-25.67599964	-0.05124262
-25.67399964	-0.05124262
-25.67199964	-0.05124262
-25.66999964	-0.05124262
-25.66799964	-0.05124262
-25.66599964	-0.05124262
-25.66399964	-0.05124262
-25.66199964	-0.05124262
-25.65999964	-0.05124262
-25.65799964	-0.05124262
-25.65599964	-0.05124262
-25.65399964	-0.05124262
-25.65199964	-0.05124262
-25.64999964	-0.05124262
-25.64799964	-0.05124262
-25.64599964	-0.05124262
-25.64399964	-0.05124262
-25.64199964	-0.05124262
-25.63999964	-0.05124262
-25.63799964	-0.05124262
-25.63599964	-0.05124262
-25.63399964	-0.05124262
-25.63199964	-0.05124262
-25.62999964	-0.05124262
-25.62799964	-0.05124262
-25.62599964	-0.05124262
-25.62399964	-0.05124262
-25.62199964	-0.05124262
-25.61999964	-0.05124262
-25.61799964	-0.05124262
-25.61599964	-0.05124262
-25.61399964	-0.05124262
-25.61199964	-0.05124262
-25.60999964	-0.05124262
-25.60799964	-0.05124262
-25.60599964	-0.05124262
-25.60399964	-0.05013533
-25.60199964	-0.05013533
-25.59999964	-0.04908957
-25.59799964	-0.04908957
-25.59599964	-0.04798228
-25.59399964	-0.04798228
-25.59199964	-0.04798228
-25.58999964	-0.04693652
-25.58799964	-0.04589075
-25.58599964	-0.04478347
-25.58399964	-0.04373770
-25.58199964	-0.04269193
-25.57999964	-0.04158464
-25.57799964	-0.04053888
-25.57599964	-0.03943159
-25.57399964	-0.03838583
-25.57199964	-0.03838583
-25.56999964	-0.03734006
-25.56799964	-0.03734006
-25.56599964	-0.03623278
-25.56399964	-0.03623278
-25.56199964	-0.03518701
-25.55999964	-0.03414124
-25.55799964	-0.03414124
-25.55599964	-0.03414124
-25.55399964	-0.03414124
-25.55199965	-0.03414124
-25.54999965	-0.03414124
-25.54799965	-0.03414124
-25.54599965	-0.03414124
-25.54399965	-0.03414124
-25.54199965	-0.03303396
-25.53999965	-0.03198819
-25.53799965	-0.03198819
-25.53599965	-0.03088091
-25.53399965	-0.02983514
-25.53199965	-0.02878937
-25.52999965	-0.02768209
-25.52799965	-0.02663632
-25.52599965	-0.02559055
-25.52399965	-0.02448327
-25.52199965	-0.02343750
-25.51999965	-0.02233022
-25.51799965	-0.02128445
-25.51599965	-0.02023868
-25.51399965	-0.01808563
-25.51199965	-0.01593258
-25.50999965	-0.01488681
-25.50799965	-0.01384104
-25.50599965	-0.01168799
-25.50399965	-0.01064222
-25.50199965	-0.00953494
-25.49999965	-0.00848917
-25.49799965	-0.00744341
-25.49599965	-0.00633612
-25.49399965	-0.00424459
-25.49199965	-0.00209154
-25.48999965	0.00000000
-25.48799965	0.00209154
-25.48599965	0.00424459
-25.48399965	0.00633612
-25.48199965	0.00848917
-25.47999965	0.01064222
-25.47799965	0.01273376
-25.47599965	0.01488681
-25.47399965	0.01703986
-25.47199965	0.01919291
-25.46999965	0.02128445
-25.46799965	0.02448327
-25.46599965	0.02768209
-25.46399965	0.03088091
-25.46199965	0.03303396
-25.45999965	0.03518701
-25.45799965	0.03838583
-25.45599965	0.04053888
-25.45399965	0.04373770
-25.45199965	0.04693652
-25.44999965	0.04908957
-25.44799965	0.05228839
-25.44599965	0.05548720
-25.44399965	0.05868602
-25.44199965	0.06188484
-25.43999965	0.06508366
-25.43799965	0.06828248
-25.43599965	0.07043553
-25.43399965	0.07363435
-25.43199965	0.07683317
-25.42999965	0.08003199
-25.42799965	0.08427657
-25.42599965	0.08753691
-25.42399965	0.09178150
-25.42199965	0.09498031
-25.41999965	0.09817913
-25.41799965	0.10248520
-25.41599965	0.10568410
-25.41399965	0.10888290
-25.41199965	0.11208170
-25.40999965	0.11528050
-25.40799965	0.11952510
-25.40599965	0.12383120
-25.40399965	0.12807580
-25.40199965	0.13238190
-25.39999965	0.13662650
-25.39799965	0.14093260
-25.39599965	0.14413140
-25.39399965	0.14837600
-25.39199965	0.15268210
-25.38999965	0.15692670
-25.38799965	0.16117130
-25.38599965	0.16547740
-25.38399965	0.16972190
-25.38199965	0.17402810
-25.37999965	0.17827260
-25.37799965	0.18362450
-25.37599965	0.18786910
-25.37399965	0.19217520
-25.37199965	0.19641980
-25.36999965	0.20072590
-25.36799965	0.20497050
-25.36599965	0.20927660
-25.36399965	0.21456690
-25.36199965	0.21887300
-25.35999965	0.22311760
-25.35799965	0.22742370
-25.35599965	0.23277560
-25.35399965	0.23702020
-25.35199965	0.24126480
-25.34999965	0.24557090
-25.34799965	0.25092270
-25.34599965	0.25516730
-25.34399965	0.25941190
-25.34199965	0.26476380
-25.33999965	0.27011560
-25.33799965	0.27442180
-25.33599965	0.27971210
-25.33399965	0.28506400
-25.33199965	0.28937010
-25.32999965	0.29466040
-25.32799965	0.30001230
-25.32599965	0.30536420
-25.32399965	0.30960880
-25.32199965	0.31391490
-25.31999965	0.31926670
-25.31799965	0.32455710
-25.31599965	0.32886320
-25.31399965	0.33421500
-25.31199965	0.33950540
-25.30999965	0.34381150
-25.30799965	0.34916340
-25.30599965	0.35451530
-25.30399965	0.35875990
-25.30199965	0.36411170
-25.29999965	0.36946360
-25.29799965	0.37370820
-25.29599965	0.37906000
-25.29399965	0.38441190
-25.29199965	0.38970230
-25.28999965	0.39505410
-25.28799965	0.40040600
-25.28599965	0.40575790
-25.28399965	0.41104820
-25.28199965	0.41640010
-25.27999965	0.42175200
-25.27799965	0.42710380
-25.27599965	0.43245570
-25.27399965	0.43780760
-25.27199965	0.44309790
-25.26999965	0.44740400
-25.26799965	0.45275590
-25.26599965	0.45804630
-25.26399965	0.46235240
-25.26199965	0.46770420
-25.25999965	0.47299460
-25.25799965	0.47945370
-25.25599965	0.48474410
-25.25399965	0.49009600
-25.25199965	0.49544780
-25.24999965	0.50079970
-25.24799965	0.50615160
-25.24599965	0.51144190
-25.24399965	0.51679380
-25.24199965	0.52214570
-25.23999965	0.52749750
-25.23799965	0.53284940
-25.23599965	0.53813980
-25.23399965	0.54349170
-25.23199965	0.54884350
-25.22999965	0.55419530
-25.22799965	0.55954720
-25.22599965	0.56489910
-25.22399965	0.57018950
-25.22199965	0.57554130
-25.21999965	0.58089320
-25.21799965	0.58513780
-25.21599965	0.59048970
-25.21399965	0.59584150
-25.21199965	0.60008610
-25.20999965	0.60543800
-25.20799965	0.61078980
-25.20599965	0.61614170
-25.20399965	0.62149360
-25.20199965	0.62678400
-25.19999966	0.63213580
-25.19799966	0.63748770
-25.19599966	0.64283960
-25.19399966	0.64708420
-25.19199966	0.65243600
-25.18999966	0.65778790
-25.18799966	0.66313980
-25.18599966	0.66843010
-25.18399966	0.67378200
-25.18199966	0.67913380
-25.17999966	0.68448570
-25.17799966	0.68983760
-25.17599966	0.69512800
-25.17399966	0.70047980
-25.17199966	0.70478590
-25.16999966	0.71007630
-25.16799966	0.71542820
-25.16599966	0.71973430
-25.16399966	0.72502460
-25.16199966	0.73037650
-25.15999966	0.73468260
-25.15799966	0.73892720
-25.15599966	0.74427900
-25.15399966	0.74963090
-25.15199966	0.75387550
-25.14999966	0.75818160
-25.14799966	0.76347200
-25.14599966	0.76777800
-25.14399966	0.77312990
-25.14199966	0.77842030
-25.13999966	0.78377220
-25.13799966	0.78807820
-25.13599966	0.79232280
-25.13399966	0.79767470
-25.13199966	0.80191930
-25.12999966	0.80727120
-25.12799966	0.81262300
-25.12599966	0.81797490
-25.12399966	0.82221950
-25.12199966	0.82646410
-25.11999966	0.83181600
-25.11799966	0.83716780
-25.11599966	0.84147390
-25.11399966	0.84571850
-25.11199966	0.84996310
-25.10999966	0.85426920
-25.10799966	0.85851380
-25.10599966	0.86386570
-25.10399966	0.86921750
-25.10199966	0.87346210
-25.09999966	0.87776820
-25.09799966	0.88201280
-25.09599966	0.88631890
-25.09399966	0.89056350
-25.09199966	0.89486960
-25.08999966	0.90016000
-25.08799966	0.90446600
-25.08599966	0.90871060
-25.08399966	0.91301670
-25.08199966	0.91830710
-25.07999966	0.92261320
-25.07799966	0.92685780
-25.07599966	0.93116380
-25.07399966	0.93436270
-25.07199966	0.93860730
-25.06999966	0.94291340
-25.06799966	0.94715800
-25.06599966	0.95146410
-25.06399966	0.95570870
-25.06199966	0.95995320
-25.05999966	0.96425930
-25.05799966	0.96745820
-25.05599966	0.97170280
-25.05399966	0.97600880
-25.05199966	0.98025350
-25.04999966	0.98345230
-25.04799966	0.98665110
-25.04599966	0.99095720
-25.04399966	0.99520180
-25.04199966	0.99950780
-25.03999966	1.00270700
-25.03799966	1.00590600
-25.03599966	1.00910400
-25.03399966	1.01230300
-25.03199966	1.01550200
-25.02999966	1.01870100
-25.02799966	1.02190000
-25.02599966	1.02620600
-25.02399966	1.02940500
-25.02199966	1.03260300
-25.01999966	1.03580200
-25.01799966	1.03900100
-25.01599966	1.04220000
-25.01399966	1.04539900
-25.01199966	1.04859700
-25.00999966	1.05179600
-25.00799966	1.05499500
-25.00599966	1.05819400
-25.00399966	1.06145400
-25.00199966	1.06465300
-24.99999966	1.06785200
-24.99799966	1.07105100
-24.99599966	1.07425000
-24.99399966	1.07640300
-24.99199966	1.07849400
-24.98999966	1.08169300
-24.98799966	1.08495300
-24.98599966	1.08815200
-24.98399966	1.09135100
-24.98199966	1.09455000
-24.97999966	1.09670300
-24.97799966	1.09990200
-24.97599966	1.10310000
-24.97399966	1.10629900
-24.97199966	1.10949800
-24.96999966	1.11269700
-24.96799966	1.11589600
-24.96599966	1.11909400
-24.96399966	1.12229300
-24.96199966	1.12549200
-24.95999966	1.12875200
-24.95799966	1.13084400
-24.95599966	1.13299700
-24.95399966	1.13619600
-24.95199966	1.13939500
-24.94999966	1.14154800
-24.94799966	1.14474700
-24.94599966	1.14683800
-24.94399966	1.14899100
-24.94199966	1.15114400
-24.93999966	1.15329700
-24.93799966	1.15538900
-24.93599966	1.15754200
-24.93399966	1.15969500
-24.93199966	1.16184800
-24.92999966	1.16393900
-24.92799966	1.16609300
-24.92599966	1.16824600
-24.92399966	1.17039900
-24.92199966	1.17144400
-24.91999966	1.17249000
-24.91799966	1.17464300
-24.91599966	1.17679600
-24.91399966	1.17894900
-24.91199966	1.18104100
-24.90999966	1.18319400
-24.90799966	1.18534700
-24.90599966	1.18639300
-24.90399966	1.18750000
-24.90199966	1.18854600
-24.89999966	1.18959200
-24.89799966	1.19069900
-24.89599966	1.19174500
-24.89399966	1.19389800
-24.89199966	1.19494300
-24.88999966	1.19709600
-24.88799966	1.19918800
-24.88599966	1.20029500
-24.88399966	1.20134100
-24.88199966	1.20238700
-24.87999966	1.20349400
-24.87799966	1.20454000
-24.87599966	1.20558600
-24.87399966	1.20669300
-24.87199966	1.20773900
-24.86999966	1.20989200
-24.86799966	1.21093800
-24.86599966	1.21198300
-24.86399966	1.21309100
-24.86199966	1.21309100
-24.85999966	1.21413600
-24.85799966	1.21413600
-24.85599966	1.21413600
-24.85399966	1.21518200
-24.85199966	1.21518200
-24.84999966	1.21518200
-24.84799966	1.21518200
-24.84599967	1.21628900
-24.84399967	1.21628900
-24.84199967	1.21628900
-24.83999967	1.21733500
-24.83799967	1.21733500
-24.83599967	1.21838100
-24.83399967	1.21948800
-24.83199967	1.21948800
-24.82999967	1.22053400
-24.82799967	1.22053400
-24.82599967	1.22164100
-24.82399967	1.22268700
-24.82199967	1.22268700
-24.81999967	1.22373300
-24.81799967	1.22373300
-24.81599967	1.22373300
-24.81399967	1.22268700
-24.81199967	1.22268700
-24.80999967	1.22373300
-24.80799967	1.22268700
-24.80599967	1.22164100
-24.80399967	1.22053400
-24.80199967	1.21948800
-24.79999967	1.21948800
-24.79799967	1.21838100
-24.79599967	1.21838100
-24.79399967	1.21733500
-24.79199967	1.21628900
-24.78999967	1.21518200
-24.78799967	1.21413600
-24.78599967	1.21413600
-24.78399967	1.21413600
-24.78199967	1.21413600
-24.77999967	1.21309100
-24.77799967	1.21093800
-24.77599967	1.21093800
-24.77399967	1.21093800
-24.77199967	1.20989200
-24.76999967	1.20878400
-24.76799967	1.20773900
-24.76599967	1.20669300
-24.76399967	1.20558600
-24.76199967	1.20454000
-24.75999967	1.20349400
-24.75799967	1.20238700
-24.75599967	1.20134100
-24.75399967	1.20029500
-24.75199967	1.19814200
-24.74999967	1.19598900
-24.74799967	1.19494300
-24.74599967	1.19389800
-24.74399967	1.19174500
-24.74199967	1.18959200
-24.73999967	1.18854600
-24.73799967	1.18750000
-24.73599967	1.18639300
-24.73399967	1.18534700
-24.73199967	1.18319400
-24.72999967	1.18104100
-24.72799967	1.17999500
-24.72599967	1.17784200
-24.72399967	1.17568900
-24.72199967	1.17359700
-24.71999967	1.17249000
-24.71799967	1.17144400
-24.71599967	1.16929100
-24.71399967	1.16824600
-24.71199967	1.16609300
-24.70999967	1.16393900
-24.70799967	1.16184800
-24.70599967	1.15969500
-24.70399967	1.15754200
-24.70199967	1.15538900
-24.69999967	1.15329700
-24.69799967	1.15219000
-24.69599967	1.14899100
-24.69399967	1.14683800
-24.69199967	1.14474700
-24.68999967	1.14259400
-24.68799967	1.13939500
-24.68599967	1.13619600
-24.68399967	1.13404300
-24.68199967	1.13084400
-24.67999967	1.12875200
-24.67799967	1.12659900
-24.67599967	1.12340100
-24.67399967	1.12020200
-24.67199967	1.11700300
-24.66999967	1.11380400
-24.66799967	1.11165100
-24.66599967	1.10734500
-24.66399967	1.10414600
-24.66199967	1.10094700
-24.65999967	1.09774900
-24.65799967	1.09455000
-24.65599967	1.09239700
-24.65399967	1.08919800
-24.65199967	1.08599900
-24.64999967	1.08280000
-24.64799967	1.07960100
-24.64599967	1.07640300
-24.64399967	1.07314200
-24.64199967	1.06994300
-24.63999967	1.06674500
-24.63799967	1.06354600
-24.63599967	1.05930100
-24.63399967	1.05610200
-24.63199967	1.05290400
-24.62999967	1.04970500
-24.62799967	1.04650600
-24.62599967	1.04220000
-24.62399967	1.03795500
-24.62199967	1.03475600
-24.61999967	1.03045000
-24.61799967	1.02620600
-24.61599967	1.02190000
-24.61399967	1.01765500
-24.61199967	1.01445600
-24.60999967	1.01015000
-24.60799967	1.00590600
-24.60599967	1.00159900
-24.60399967	0.99840060
-24.60199967	0.99415600
-24.59999967	0.98991140
-24.59799967	0.98560530
-24.59599967	0.98136070
-24.59399967	0.97705460
-24.59199967	0.97281000
-24.58999967	0.96850400
-24.58799967	0.96425930
-24.58599967	0.95995320
-24.58399967	0.95570870
-24.58199967	0.95146410
-24.57999967	0.94611220
-24.57799967	0.94180610
-24.57599967	0.93756150
-24.57399967	0.93220970
-24.57199967	0.92685780
-24.56999967	0.92261320
-24.56799967	0.91830710
-24.56599967	0.91301670
-24.56399967	0.90766480
-24.56199967	0.90335880
-24.55999967	0.89806840
-24.55799967	0.89271650
-24.55599967	0.88841040
-24.55399967	0.88416580
-24.55199967	0.87881400
-24.54999967	0.87346210
-24.54799967	0.86921750
-24.54599967	0.86386570
-24.54399967	0.85851380
-24.54199967	0.85426920
-24.53999967	0.84891730
-24.53799967	0.84356550
-24.53599967	0.83821360
-24.53399967	0.83292320
-24.53199967	0.82757130
-24.52999967	0.82221950
-24.52799967	0.81686760
-24.52599967	0.81157730
-24.52399967	0.80511810
-24.52199967	0.79872050
-24.51999967	0.79336860
-24.51799967	0.78807820
-24.51599967	0.78161910
-24.51399967	0.77632870
-24.51199967	0.77097680
-24.50999967	0.76457920
-24.50799967	0.75922730
-24.50599967	0.75387550
-24.50399967	0.74747780
-24.50199967	0.74212600
-24.49999967	0.73572830
-24.49799967	0.72933070
-24.49599967	0.72397880
-24.49399967	0.71758120
-24.49199968	0.71222930
-24.48999968	0.70687750
-24.48799968	0.70047980
-24.48599968	0.69408220
-24.48399968	0.68873030
-24.48199968	0.68233270
-24.47999968	0.67593500
-24.47799968	0.66953740
-24.47599968	0.66313980
-24.47399968	0.65668060
-24.47199968	0.65028300
-24.46999968	0.64388530
-24.46799968	0.63853350
-24.46599968	0.63318160
-24.46399968	0.62678400
-24.46199968	0.62143210
-24.45999968	0.61503450
-24.45799968	0.60863680
-24.45599968	0.60223920
-24.45399968	0.59584150
-24.45199968	0.58944390
-24.44999968	0.58304630
-24.44799968	0.57658710
-24.44599968	0.57129680
-24.44399968	0.56483760
-24.44199968	0.55844000
-24.43999968	0.55204230
-24.43799968	0.54564470
-24.43599968	0.53924700
-24.43399968	0.53174210
-24.43199968	0.52534450
-24.42999968	0.51790110
-24.42799968	0.51144190
-24.42599968	0.50504430
-24.42399968	0.49864660
-24.42199968	0.49224900
-24.41999968	0.48474410
-24.41799968	0.47834650
-24.41599968	0.47090300
-24.41399968	0.46339810
-24.41199968	0.45700050
-24.40999968	0.44949560
-24.40799968	0.44205220
-24.40599968	0.43454720
-24.40399968	0.42710380
-24.40199968	0.41959890
-24.39999968	0.41215550
-24.39799968	0.40465060
-24.39599968	0.39720720
-24.39399968	0.38970230
-24.39199968	0.38225890
-24.38999968	0.37475390
-24.38799968	0.36731050
-24.38599968	0.35980560
-24.38399968	0.35236220
-24.38199968	0.34485730
-24.37999968	0.33741390
-24.37799968	0.32990900
-24.37599968	0.32351130
-24.37399968	0.31711370
-24.37199968	0.30960880
-24.36999968	0.30321110
-24.36799968	0.29576770
-24.36599968	0.28937010
-24.36399968	0.28186510
-24.36199968	0.27436020
-24.35999968	0.26796260
-24.35799968	0.26051920
-24.35599968	0.25412150
-24.35399968	0.24661660
-24.35199968	0.24021900
-24.34999968	0.23382140
-24.34799968	0.22631640
-24.34599968	0.21991880
-24.34399968	0.21247540
-24.34199968	0.20497050
-24.33999968	0.19752710
-24.33799968	0.19002210
-24.33599968	0.18257870
-24.33399968	0.17507380
-24.33199968	0.16763040
-24.32999968	0.16012550
-24.32799968	0.15157480
-24.32599968	0.14413140
-24.32399968	0.13662650
-24.32199968	0.12918310
-24.31999968	0.12167820
-24.31799968	0.11312750
-24.31599968	0.10568410
-24.31399968	0.09713337
-24.31199968	0.08962844
-24.30999968	0.08218504
-24.30799968	0.07468012
-24.30599968	0.06723671
-24.30399968	0.05973179
-24.30199968	0.05228839
-24.29999968	0.04478347
-24.29799968	0.03734006
-24.29599968	0.03094242
-24.29399968	0.02343750
-24.29199968	0.01599409
-24.28999968	0.00959646
-24.28799968	0.00209154
-24.28599968	-0.00424459
-24.28399968	-0.01064222
-24.28199968	-0.01703986
-24.27999968	-0.02343750
-24.27799968	-0.02983514
-24.27599968	-0.03518701
-24.27399968	-0.04053888
-24.27199968	-0.04589075
