1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.003000 	 0.740408
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.006000 	 0.741727
1.009000 	 0.743042
1.009000 	 0.743042
1.009000 	 0.743042
1.009000 	 0.743042
1.009000 	 0.743042
1.009000 	 0.743042
1.009000 	 0.743042
1.009000 	 0.743042
1.009000 	 0.743042
1.009000 	 0.743042
1.009000 	 0.743042
1.009000 	 0.743042
1.009000 	 0.743042
1.009000 	 0.743042
1.009000 	 0.743042
1.009000 	 0.743042
1.009000 	 0.743042
1.009000 	 0.743042
1.009000 	 0.743042
1.009000 	 0.743042
1.009000 	 0.743042
1.009000 	 0.743042
