t	X1	Y1	X2	Y2
s	m	m	m	m
 0.000000	-0.000566	-0.0011321	-0.001	-0.011
 0.005085	-0.000566	-0.0011321	-0.001	-0.011
 0.010170	-0.000566	-0.0011321	-0.001	-0.011
 0.015255	-0.000566	-0.0011321	-0.000	-0.012
 0.020340	-0.000566	-0.0011321	-0.000	-0.012
 0.025425	-0.000566	-0.0011321	-0.001	-0.012
 0.030510	-0.000566	-0.0011321	-0.000	-0.012
 0.035595	-0.000566	-0.0011321	-0.000	-0.012
 0.040680	-0.000566	-0.0011321	-0.000	-0.012
 0.045765	-0.000566	-0.0011321	-0.000	-0.012
 0.050850	-0.000566	-0.0011321	-0.000	-0.012
 0.055935	-0.000566	-0.0011321	-0.000	-0.012
 0.061020	-0.000566	-0.0011321	-0.000	-0.012
 0.066105	-0.000566	-0.0011321	-0.000	-0.012
 0.071190	-0.000566	-0.0011321	-0.000	-0.012
 0.076275	-0.000566	-0.0011321	-0.000	-0.012
 0.081360	-0.000566	-0.0011321	-0.001	-0.011
 0.086445	-0.000566	-0.0011321	-0.000	-0.012
 0.091530	-0.000566	-0.0011321	-0.000	-0.012
 0.096615	-0.000566	-0.0011321	-0.000	-0.012
 0.101700	-0.000566	-0.0011321	-0.001	-0.012
 0.106785	-0.000566	-0.0011321	-0.001	-0.012
 0.111870	-0.000566	-0.0011321	-0.000	-0.012
 0.116955	-0.000566	-0.0011321	-0.000	-0.012
 0.122041	-0.000566	-0.0011321	-0.000	-0.012
 0.127126	-0.000566	-0.0011321	-0.001	-0.012
 0.132211	-0.000566	-0.0011321	-0.001	-0.012
 0.137296	-0.000566	-0.0011321	-0.000	-0.012
 0.142381	-0.000566	-0.0011321	-0.000	-0.012
 0.147466	-0.000566	-0.0011321	-0.000	-0.012
 0.152551	-0.000566	-0.0011321	-0.001	-0.012
 0.157636	-0.000566	-0.0011321	-0.001	-0.012
 0.162721	-0.000566	-0.0011321	-0.000	-0.012
 0.167806	-0.000566	-0.0011321	-0.000	-0.012
 0.172891	-0.000566	-0.0011321	-0.000	-0.012
 0.177976	-0.000566	-0.0011321	-0.001	-0.012
 0.183061	-0.000566	-0.0011321	-0.001	-0.012
 0.188146	-0.000566	-0.0011321	-0.001	-0.012
 0.193231	-0.000566	-0.0011321	-0.001	-0.012
 0.198316	-0.000566	-0.0011321	-0.001	-0.012
 0.203401	-0.000566	-0.0011321	-0.001	-0.012
 0.208486	-0.000566	-0.0011321	-0.001	-0.012
 0.213571	-0.000566	-0.0011321	-0.001	-0.012
 0.218656	-0.000566	-0.0011321	-0.001	-0.012
 0.223741	-0.000566	-0.0011321	-0.001	-0.012
 0.228826	-0.000566	-0.0011321	-0.001	-0.011
 0.233911	-0.000566	-0.0011321	-0.001	-0.011
 0.238996	-0.000566	-0.0011321	-0.001	-0.011
 0.244081	-0.000566	-0.0011321	-0.001	-0.012
 0.249166	-0.000566	-0.0011321	-0.001	-0.011
 0.254251	-0.000566	-0.0011321	-0.001	-0.011
 0.259336	-0.000566	-0.0011321	-0.002	-0.011
 0.264421	-0.000566	-0.0011321	-0.001	-0.011
 0.269506	-0.000566	-0.0011321	-0.001	-0.011
 0.274591	-0.000566	-0.0011321	-0.001	-0.012
 0.279676	-0.000566	-0.0011321	-0.001	-0.012
 0.284761	-0.000566	-0.0011321	-0.001	-0.011
 0.289846	-0.000566	-0.0011321	-0.001	-0.011
 0.294931	-0.000566	-0.0011321	-0.001	-0.012
 0.300016	-0.000566	-0.0011321	-0.001	-0.012
 0.305101	-0.000566	-0.0011321	-0.001	-0.012
 0.310186	-0.000566	-0.0011321	-0.001	-0.011
 0.315271	-0.000566	-0.0011321	-0.001	-0.011
 0.320356	-0.000566	-0.0011321	-0.001	-0.012
 0.325441	-0.000566	-0.0011321	-0.001	-0.012
 0.330526	-0.000566	-0.0011321	-0.001	-0.012
