t	X1	Y1	X2	Y2
s	m	m	m	m
 0.00000000	-0.01207547	 0.00924528	-0.01433962	-0.00207547
 0.00507802	-0.01207547	 0.00924528	-0.01433962	-0.00207547
 0.01015605	-0.01207547	 0.00924528	-0.01433962	-0.00207547
 0.01523407	-0.01207547	 0.00924528	-0.01433962	-0.00207547
 0.02031210	-0.01207547	 0.00924528	-0.01433962	-0.00207547
 0.02539012	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.03046815	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.03554617	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.04062419	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.04570222	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.05078024	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.05585827	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.06093629	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.06601431	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.07109234	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.07617036	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.08124839	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.08632641	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.09140444	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.09648246	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.10156048	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.10663851	-0.01245283	 0.00924528	-0.01396226	-0.00207547
 0.11171653	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.11679456	-0.01207547	 0.00924528	-0.01358491	-0.00207547
 0.12187258	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.12695061	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.13202862	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.13710666	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.14218467	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.14726271	-0.01207547	 0.00924528	-0.01396226	-0.00207547
 0.15234073	-0.01207547	 0.00924528	-0.01396226	-0.00207547
